id,clean_name
7499,Biological mature
41789,canola oil
47967,Cheese
34283,Tomatoes on the vineyard
23445,frizz lettuce
10623,Vegetable Straws
13351,Chocolate and Hazelnut Spread
43568,Peeled cut carrots
45541,Frozen Fish Nets
34940,Shampoo
38015,Batteries
21909,Baby Baby Toiletries
7796,Lettuce Boston Duo
40709,Training Panties
5031,zucchini zucchini
4165,Chopped of turkey chest
31573,Bar
1283,Lotion
39046,Bean
44657,Sliced charcuterie
18090,Smoke chicken sausages
36307,mussels
44929,Lemons
14553,Lemons
17691,Yellow Zucchini
23538,Solar Care Products
1094,Bleach
12807,Crunchy peanut butter
4605,Rutabagas
48396,Wind flights
1226,Chocolate
15086,Soup Mix
2566,Jam
32638,Crunchy peanut butter
11149,Peanut Butter
30873,Frozen Yogurt
33352,Black plums
22170,Salad Sauce
26040,Omega
33796,Frozen Pizza
29664,White eggs
19636,sports drink
28849,Cheese bars
20114,Grated cheese
18479,Frozen Tour
18288,Disinfecting wipes
12916,Organic green zucchini
25937,Chocolate and Hazelnut Spread
30186,Ice Cream With Vanilla
20086,Ice Cream With Vanilla
9478,Mascara
44873,Frozen waffles
22923,Toothbrush
14788,Meal Set
49368,Peanut butter
4711,Biological sweet peppers
49590,Yogurt
14233,Paper towels
35971,Cut Carrots (Cocktail) Organic
33554,Cereal
49298,Cookie mix
23991,Soup mix in sachets
18382,Tissue Paper
6361,Sliced bread
7088,Dietal drink
1964,"Refrigerated orange juice, without orange pulps"
1986,Liquid textile softener
1981,Hygienic paper
1979,Sliced charcuterie
1976,Wiper
1970,Peanut Butter
1969,CREAM 10%
34276,Biological grape tomatoes
1963,Peanut butter
1958,Fondue at Parmesan
1957,cheddar cheese
2021,Licorice
1955,Fresh whole chickens
1950,Spread
1947,Cream Cheese
1988,eggs
2014,Mined with ham
2020,Liver block
2017,Solar care products
2015,Sliced charcuterie
1940,Pasta
2012,Ground Coffee
1938,Boneless Palette Low Roast
2010,Jam
2004,Gas Drink
2002,Frozen Fish Nets
1999,Organic Cremini Mushrooms
1998,Body lotion
1994,Licorice
1993,Frozen chicken breast bits
2007,Gluten
1942,Peanut Butter
1823,Refrigerated fruit juice
1939,sports drink
1825,Cookies
1633,Battery toothbrush
1634,Cereal
1639,waffles
1640,Cream 5%
1643,Peanut butter
1648,Frozen Pizza
1649,MORTADELLE
1653,Frozen fruit
1658,Underneath
1661,Shampoo
1667,K
1668,Strawberries
1702,Peanut butter
1700,Multivitamins
1695,Decaffeinated ground coffee
1694,Disinfecting wipes
1692,Cookies
1691,Cat Food
1689,Cat Food
1686,Ice Cream With Vanilla
1685,Black Forest Smoked Ham Without Nitrite Sliced
1678,Canned legumes
1675,Frozen Hot Chicken Pâté
1674,Cottage cheese
1672,Capillary dye
1688,English muffins
1824,Smoked sausages coated with frozen dough
1935,Frozen Pizza
1930,Chips
1929,Apples Spartan
6105,Peanut Butter
6128,apples
6121,Mesclun (mixed lettuce) Organic
6113,Crunchy peanut butter
6111,Meal Set
6110,Chocolate and hazelnut spreads & go
6107,Body Cleaner
6104,Pasta
6131,Liquid soap
6098,Lettuce Boston Duo
6097,Dinner
6089,Laundry Detergent
6087,Dishwasher
6084,Chips
6129,Frozen breaded chicken burgers
6167,Candies
4019,Ice treats
6139,Cooked rice
6173,Jam
6142,Cheese
6132,Drink
6135,Peanut Butter
6137,Sliced Charcuterie
6138,Spread
6166,Wax
6146,spinach babies
6076,GASED MINERAL WATER
6160,Laundry Detergent
6161,Ice treats
6162,Frozen fruit
6164,lard
6080,Sweet peas
4009,Mounted Coffee
1873,Cookies
1846,"chopped beef, skinny"
1849,Flooded Pizza
1826,Salty Butter
1830,Bars
1831,Licorice
1835,All
1845,Wooden surface cleaner
1851,Glossard Dessert
1878,Spread
1875,Jam
1853,Black Forest Smoked Ham Without Nitrite Sliced
1858,GASED MINERAL WATER
1862,White baguette or multigrain
1871,Lip Balm
2024,Fondal Cheese Tartin
1883,Textile softening in leaves
13497,Ice Cream With Vanilla
1896,Egg noodles
1902,Pâté
1886,Softening textile
1888,Refrigerated smoothie
1890,Toothbrush
1891,Pasta
1895,Meal Set
1905,Frozen waffles
1928,Peanut Butter
1879,Ice cream
1906,Cereal
1907,Frozen fruit
1909,Wonton Pasta
1924,Licorice
1925,Pasta
1632,Frozen Pizza
1703,Washers for Toddler
1623,Frozen Tour
2386,Gassed source water
2409,Tartinade Hoummos
2411,Frozen scallops
2413,Capocollo
2416,Biscuits
2419,Frozen breaded chicken nuggets
2388,Crunchy peanut butter
1618,Instant Gruau
2382,Fruit snack
2380,Toothbrush
2376,"Sausages coated with dough, frozen"
2366,Jam
2364,Cat Food
2408,Pellets
2342,Mini
2397,Ice sugar / powder
2396,Frozen Pizza
2394,Yogurt
2392,Tiger towel
2391,Acetaminophen
2390,Ice Tea
2398,Textile softening in leaves
2339,Peanut Butter
2334,Capillary Products
2273,cracker
2272,Genoa Salami
2270,Bars
2269,Dietal drink
2363,Instant Coffee
2362,Frozen thin crust pizza
2361,Sliced charcuteries
2120,Toothbrush
2067,Ice Cream With Vanilla
2073,Cereal
2078,Bleach
2079,Cereal
2081,Soybean spread
2086,GASED MINERAL WATER
2087,Tomatoes
2117,Frozen waffles
2116,Sliced charcuterie
2108,Grain Coffee
2103,Liver block
2102,Cookies
2101,Grated cheese
2360,Chip
2097,Jam
2094,Iced tea
2092,Gruau
2091,Ice Cream With Vanilla
2090,Frozen fruits
2088,Frozen Pork Back Côtes
2099,Hygienic paper
2228,Frozen thin crust pizza
2229,Soup Mix
2344,Cheese
2348,Mini
2350,Bars
2353,Yogurt
2262,oka cheese
2261,Rouge delicious apples
2275,Frozen meal
1723,Gruau
1725,organic milk
1728,instant coffee
1729,Chocolate and Hazelnut Spread
1744,Scented oil
1747,Bar
1749,Infant Preparation
1752,Esembles
1757,Frozen breaded chicken nuggets
1774,Probiotic Kefir
1818,Pork for Chinese melting
1811,hamburger breads
1807,Frozen Whipped Flooring
1717,Sliced cheese product
1804,Beer
1711,Frozen Food Lift Pizza
1801,Mini frozen pizzas
1797,Organic Grain Coffee
1787,Sache tea
1786,Gruau
1783,Vegetable Straws
1782,Refrigerated dessert
1775,Pasta
1799,Antiperspirant
1710,Meal replacement
6064,Candy
1616,Smoked sausages coated with frozen dough
1719,Laundry Detergent
1716,Frozen fruit
2258,Frozen Breaded Chicken Chest Fries
2319,Textile softening in leaves
2245,sports drink
2242,Chicken Eggs Free
2240,"White eggs, category A"
2238,Fondal Cheese Preparation
2237,Cookies
2234,Cheese bar
2256,"Refrigerated orange juice, without orange pulps"
2029,Red Grapes without glitches
2278,Flooded Pizza
2282,margarine
2326,Acetaminophen
2323,spinach babies
2322,Bars
2320,Smoothie
1714,Shaving gel
2280,Jam
2312,Cookies
2309,Pure jam
2308,cracker
2305,Crackers
2298,Instant coffee
2295,Babies Bok Choy
2284,Smoothie
2311,Cleansing Wipes
2026,Baby Baby Toiletries
2022,Honey
1713,Smoked sausages coated with frozen dough
6070,Hygienic buffers
5989,Chocolate
5984,Shampoo
5903,Hygienic paper
5912,Pacific pink salmon
5911,Frozen duck
5910,Evaporated Milk
5907,Lemons
5906,Jam
5905,Sardines
5902,Disinfecting wipes
5930,Disinfecting wipes
5899,Laundry Detergent
5896,minced pork
5887,Peanut Butter
5886,Hygienic paper
5781,Margarine
5769,Antiperspirants
5913,Boston lettuce
5918,Crunchy bars
5922,Peanut Butter
5923,Donuts
5928,Drink
5973,Cretons
5970,Cookies
5969,Chocolate
5965,Fantasy molasses
5962,Mounted coffee
5885,Cereal
5959,Mixed beans (canned)
5943,Peanut Butter
5939,Foundation
5938,Children's mouth rinse
5764,Pasta
5652,Pasta
5640,fisheries
5622,Toothbrush
5679,Ice Cream
5592,Provolone cheese
5597,Beef Broth
5598,Frozen fruit
5602,Cereal
5603,Yogurt Nature Bio
5605,Yogurt
5606,Licorice
5612,Table towels
5615,Cheese spread
5616,Cream
5618,honey
5620,Fresh teaser
5621,Campagnetic vinaigrette
5632,Chocolate
5642,Infant Preparation
5636,Rice cakes
5639,Solar products
5677,fruit yogurt
5672,Red Mango
5671,Battery
5666,Frozen Pizza
5655,Cream 35%
5653,Pale tuna
5649,Frozen Pork Back Côtes
5648,Ice Dessert
5646,Tartinade
5645,Frozen meal
5933,Epis Corn
5951,Fruit in Cup
5985,Laundry
6889,cracker
6905,Cheese with goat's milk
6904,Toothbrush
6902,Chips
6901,Dishwasher detergent in pellets
6890,Peanut Butter
6888,Beer in cans
5884,Candy
6886,Fresh quiche
6884,Refrigerated cookie dough
6366,Refrigerated Beverage
6359,Caramel Spreads
5859,Ice Sweets
6912,Greek yogurt
6924,Cheese
6926,Honey
6927,Ice cream
6928,Peanut Butter
6933,fisheries
6944,Beans
6991,Cuvette
6987,Cleansing Wipes
6986,Frozen fruit
6985,Licorice
6982,Dishwasher Cleaner
6981,Refrigerated dessert
6881,Vitamin C
6980,cheese without lactose
6972,Frozen Whipped Flooring
6971,Dishwasher
5844,Camembert
5845,Collagen
5855,Refrigerated Orange Juice
5785,Organic Celery
5883,Raspberry
5878,Fruit Juice
5823,Mushroom Broth
5819,ACCOMPANYING PLAT
5818,Peanut butter
5817,Biological Hass Lawyer
5812,Frozen vegetables
5809,Grain Coffee
5825,Salami
5808,Beer in cans
5804,Lipstick
5798,Frozen Dessert
5794,Ground coffee
5791,Tipper
5782,CREAM 10%
5856,Ice Dessert
5805,Frozen fruit
6358,sweetened condensed milk
5843,sour cream
5876,Bread
5874,Cats Food
5873,Rice
5869,Jam
5867,Yellow
5866,Biological Hass Lawyer
5841,banana
5865,Grenade
5858,Toucher
5857,Underneath
5684,Refrigerated fruit juice
5740,Acetaminophen
6295,Jelly Taste
6314,Apple Compote
6312,Hygienic buffers
6310,Sliced charcuterie
6301,Creamy and light peanut butter
6300,Cheese bar
6297,Instant coffee
6293,Washer
5729,Souvlakis frozen chicken breast
6292,Pipeline
6291,Pizza Flooded thin crust
6288,Frozen waffles
6287,Lettuce Boston Duo
6286,Mini Cucumbers
6279,Training Panties
6317,Hygienic paper
6324,Antiperspirants
6356,Marmalade
6350,Ice Cream With Vanilla
6348,Mined with ham
6347,Mined with ham
6344,Jam
6343,Cheese Macaroni
6276,Refrigerated dessert
6342,"White Eggs, Category A"
6340,Sliced charcuterie
6338,Ice Sweets
6337,Capillary Color
6336,raisin bread
6329,Frozen Pizza
6328,Peanut butter
6341,Dishwasher
6278,Sliced charcuterie
6182,Roman Lettuce
6177,Beer
6021,Battery
5987,Frozen fish sticks
2063,Breaded fish croquettes
5991,Frozen meal
5994,Sliced salami
6000,Popcorn
6003,Fresh tilapia net
6005,Flavored Water
6006,Cat Food
6007,Dog Food
6008,Frozen breaded chicken cutlets
6015,Blanching Blandes
6016,Instant Coffee
6018,Bars
6020,Cookies
6061,Pie
5982,Frozen Whipped Flooring
6059,Wild frozen flood shrimp
6057,Wipes
6052,Smoked sausages coated with frozen dough
6050,Acetaminophen
6047,"Beef, roasted, counter net"
6069,Disinfecting wipes
6046,Pasta
6042,Frozen breaded chicken nuggets
6036,Smoked sausages coated with frozen dough
6035,cracker
6029,Frozen breaded chicken tabs
6025,Fried potatoes in frozen neighborhoods
6023,Frozen meal
6045,Antisodorific
6179,Butter
6274,Frozen breaded fish sticks
6269,Strawberries
5723,Layers
5690,Toilet paper
5692,Peanut Butter
5693,Disinfecting wipes
5697,Frozen Cake
5699,Acetaminophen
5702,Small Potatoes Russet
5706,Frozen fries potatoes
5707,Disinfecting wipes
5708,Mascara
5710,Jam
5711,tortillas
5713,Yogurt
5716,CREAM 10%
5717,Table towels
5724,All
5976,Frozen fries potatoes
5757,Disinfecting wipes
5753,Lemons
5752,Meal Set
5750,nectarines
5748,sports drink
5746,Hygienic paper
5688,Cheese
5744,Cereal
5737,fresh pasta stuffed
5735,Mascara
5734,Frozen Tart
5732,Cheese
5730,Frozen Pizza
5974,Cereal
5981,Layers
6184,Coffee in K
6218,Cereal
6188,Frozen fruit
6189,Disinfecting wipes
6191,Accompanying dish
6193,Bleach
6194,Cream 35%
6197,Sachets Tea
6201,Disinfecting wipes
6204,Cookies
6210,Rice jasmine
6212,Pale tuna
6213,Frozen fruit drink
6215,Frozen Whipped Flooring
6217,Instant coffee
6221,K
6242,Pasta Sauce
6268,Thin and crisp pizza
6265,Wiper
6258,Chocolate treatments
6252,Frozen Tour
6248,Red Potatoes
6244,Iced tea
6271,nectarines
6243,Frozen chicken wings
6239,Pulp Powder
6238,Chocolate
6235,Lawyers
6232,"White Eggs, Category A"
6229,tomato coulis
6224,Croissant
2064,Frozen Whipped Flooring
2053,Peanut Butter
6962,Sliced grape bread
3631,Molding film
3617,Tartiade
3619,Antiperspirants
3620,Peanut Butter
3627,Cream 15%
3574,Cheese
3628,Acetaminophen
3634,cracker
3597,Frozen fruit
3638,Energy Bar
3645,Crunchy bars
3604,Liquid Laundry Detergent
3603,Hygienic buffers
3600,Hygienic buffers
3616,Frozen Cake
3613,Hygienic buffers
3626,Window cleaner
3573,Pasta
3566,Fresh chicken legs with back
3564,Frozen Meal
3521,9 / 10x wipes
3520,Yogurt
3519,"White eggs, category A"
3524,Frozen Pizza
3515,Chocolate
3513,Pasta
3512,Camembert cheese
3594,"Refrigerated orange juice, with pulps"
3506,Flooded Pizza
3332,Refrigerated orange juice
3318,Kaiser breads
3319,Frozen Pastry
3321,Waffle
3327,Laundry Detergent
3352,Peanut Butter
3330,Frozen Chicken Pids
3337,Wipers
3339,Smoke chicken sausages
3344,Cereal
3307,Instant Coffee
3305,Chips
3298,Grain Coffee
3315,Nectarines
3309,Marmalade
3308,Peanut Butter
3326,cracker
3490,Licorice
3491,Frozen fruit
3577,Vitamins D
3579,Flour
3580,Frozen Singles
3582,Peanut Butter
3583,Pellets
3585,spinach babies
3586,Butter
3589,Black Forest Smoked Ham Without Nitrite Sliced
3590,Beans
3591,Peanut Butter
3509,"chopped beef, skinny"
3500,Instant noodles
2051,Meal Set
1392,Gas Drink
1379,Ice Cream With Vanilla
1387,Antisodorific or deodorant
1335,Frozen fruit
1390,Cream Cheese
1391,Styling Products
1393,Licorice
1359,Chocolate
1396,Peanut Butter
1398,Acetaminophen
1368,"Refrigerated orange juice, with pulps"
1366,Sardines
1365,Dishwasher detergent in capsules
1364,Hygienic Paper
1373,Chocolate treats
1382,Toothbrush
1402,Arles of Fresh Grenada
1331,K
1325,Bars
1239,Peanut butter
1240,Frozen thin crust pizza
1241,Crackers
1243,Honey
1244,Handkerchief papers
1246,Granola
1249,Rice
1257,Crackers
1260,Chips
1360,Frozen Whipped Flooring
1358,Beer in cans
3494,Green pepper
3551,Licorice
3541,Smoked Meat
3543,Fruit Drink
3545,Licorice
3527,Cut Carrots (Cocktail) Organic
3546,Frozen Pizza
3550,Frozen Bay Scallops
1356,Frozen fruit
3561,Sliced charcuterie
3562,Wiper
3529,Handkerchief paper
3658,Moisturizing lotion
3514,Red Cherries
3539,"Refrigerated orange juice, without pulps"
3538,Antiperspirants
3537,Plastic Film
3532,Laminated
3544,Chocolate treats
2425,sweetened condensed milk
2422,Chocolate treatments
1336,Black Forest Smoked Ham Without Nitrite Sliced
1337,Mini
1338,Cookies
1341,Lozenges
1346,Chocolate and Hazelnut Spread
1347,Glossard Dessert
1349,clementines
1351,100% pure maple syrup
1354,Cheese
3296,Crunchy bars
3295,Licorice
3292,Antisodorific or deodorant
3918,Jam
3976,waffles
3977,Frozen fruit
3988,Disinfecting wipes
3990,Laundry Detergent
3993,Frozen breaded chicken tabs
3996,Smoothie
3968,oka cheese
3999,Cashew nut
4000,Iced tea
4001,Beef for Chinese melting
4004,Batteries
4005,Antiperspirant
3973,Licorice
3995,Shampoo
3917,Biscuits
3916,Layers
3913,sausages
3866,Ice Cream
3863,Blanching Blandes
3859,Red Tomatoes of Organic Serre
3868,Frozen Imperial Pâtés
3855,Instant Gruau
3849,Kaiser breads
3848,Frozen vegetables
3845,Fresh pork net
3970,Peanut Butter
3963,Nantes carrots
3291,Biological yogurt
3751,canned peaches
3703,Jam
3704,Non
3709,Cats Food
3710,Treats for Dogs
3711,Aluminium foil
3713,Ice Cream
3714,Cheese snacks
3962,Biscuits
3717,Capicollo in the old sliced for lunch
3721,Iced tea
3732,Gassed source water
3737,Hygienic paper
3738,Frozen fruit
3699,Bars
3700,Soya Pudding
3712,Frozen Tour
3835,Creamy peanut butter
3836,bio mature
3840,Fixative
3919,Fresh turkey chest boneless
3940,Liquid soap for hands
3944,Tea in sachets
3945,bagels
3946,Hazelnut spreads and chocolate
3947,"Refrigerated orange juice, without pulp"
3951,Hygienic paper
3952,Tartinade
3953,Wind flights
3957,Cereal
3958,Treats for Dogs
3959,Refrigerated lemonade
3843,Ice Cream With Vanilla
3852,Chocolate and hazelnut spread
3442,Jam
3443,Licorice
3444,Cornets
3457,Workout underwear
3358,Organic soybean
3469,Cereal
3663,MORTADELLE
3473,Antisodorific or deodorant
3479,Body Cleaner
3480,Charcuterie
3413,Crunchy bars
3407,Juices
3405,Beer in cans
3441,Body Cleaner
3434,Clementines
3420,Chocolate and Hazelnut Spread
3454,Antiperspirants
3481,Coffee Mushrooms
3354,Chocolate
3345,Soup
3268,Black Forest Smoked Ham Without Nitrite Sliced
3272,Frozen Pizza
3274,Garden salad
3276,Hearts of Romaine Lettuce
3280,Omega
3283,cracker
3285,Fondue at Parmesan
3286,Peanut Butter
3289,Cheese
3290,Beans
3399,Smoothie
3398,Refrigerated dessert
3397,Refrigerated dessert
3879,Frozen breaded chicken nuggets
3873,Chocolate
3905,Meal Set
3900,Cookies
3898,chopsticks
3896,Cretons grandmother
3894,Lemons
3893,Products against incontinence
3872,Beer in cans
3892,Ice Dessert
3888,Chips
3887,tomatoes
3884,Hazelnut spread and chocolate
3880,Chicken pot pie
3874,Red Tomatoes of Organic Serre
3396,Apple Compote
3890,Honey
2426,Chips
3661,Pure Maple Syrup
3651,Bathroom cleaner
3362,Pizza lift
3374,Hygienic paper
3375,Frozen Calzones
3376,Peanut Butter
3382,Croissant paste
3387,sports drink
3388,Lard
3389,Cereal
3392,Training Panties
1264,Organic Drink
1265,Meal Set
1228,Biological Hass Lawyer
1216,Ice Cream With Vanilla
1159,"Refrigerated orange juice, without orange pulps"
1217,Rice jasmine
1219,Organic food for babies
1222,Yogurt
1231,Window cleaner
1185,Paper towels
1199,100% juice mixture
1198,Ice Dessert
1197,Cream Cheese
1194,Batteries
1190,Honey
1188,Tissue Paper
1214,Yogurt
1208,spinach babies
1204,Rice
1203,Jam
1202,Frozen chicken burgers
1200,Chocolate
1215,Crunchy bars
1158,"Refrigerated orange juice, without pulps"
1156,Beer
1097,Peanut butter and whipped dip
1096,Iced tea
1090,Ice Cream With Vanilla
1087,Dishwasher detergent in pellets
1086,Bars
1099,Chocolate treatments
1187,Yellow greenhouse peppers
1183,Frozen fish sticks
859,Plates
900,Scented Rice
926,Towel
903,almonds
907,Fresh Full Chicken
913,Jelly
918,Underprint
921,block cheese
1181,Frozen Pizza
884,Mini frozen pizzas
880,"Tilapia, nets"
878,Jelly snack
863,All
861,Napkins
895,Flooded Pizza
893,Gluten
892,Dishwasher
890,sweetened condensed milk
889,Peanut Butter
887,Honey
898,tomato coulis
1035,"Chicken, chest, boneless, skinless"
1039,Frozen fruit
1050,Selected solar products
1160,Toothbrush
1161,Milk 2% lactose
1166,Body cleaner
1169,Chopped of turkey chest
1174,Preparation for infants
1176,Foundation
1177,"Jam, jelly, marmalade, spread"
1084,Waffle
1076,"Boneless, skinless chicken breasts"
1073,Baby snacks
2178,Mix of half
2197,Creamy peanut butter
2200,Pizza lift
2202,Frozen Pizza
2205,Peanut Butter
2210,cream cheese
2176,Hot Dog bread
1069,Craquins
2174,Glossard Dessert
2167,Chocolate milk
2164,Crunchy bars
2163,Peanut Butter
2154,Cereal
2151,Ice Sweets
2124,Soup
2194,Iced tea
2188,Licorice
2186,Grain Coffee
2184,Ice Cream
2183,Preparation for Infants
2180,Ice Cream With Vanilla
2192,Ice Sweets
2219,Body cleaner
2121,paninis
2119,"Refrigerated Orange Juice, with Pulps"
2030,Capocollo
2038,croissant
2040,Instant noodles
2144,Peanut Butter
2141,Licorice
2140,Frozen thin crust pizza
1130,Hygienic buffers
1063,Peanut Butter
1057,Beer in cans
1080,Pasta
1234,Pasta
1103,Ice Cream With Vanilla
1106,Ice Cream With Vanilla
1148,Ice Dessert
1142,Refrigerated Beverage
1139,Peanut Butter
1138,Lawyers
1134,Frozen fruit
1131,Pistachio
1104,Marmalade
1121,Frozen Pizza
2138,Shower gel
1120,U
1119,"Refrigerated orange juice, without pulps"
1118,Feta cheese with herbs and spices in the oil
1117,English Muffins
1110,Wiper
1124,Cake glazing
4006,Frozen waffles
1604,Black Forest Smoked Ham Without Nitrite Sliced
