id,name,general_name,general_name_refined
10343,Cut Carrots (Cocktail) Organic,various,various
38730,Disinfecting wipes,cleaning product,cleaning product
6891,"Crackers - Saturday 18 and Sunday, May 19th only.",various,various
36129,Pasta - See Varieties In stock,various,various
17260,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
26905,Black Forest Smoked Ham Without Nitrite Sliced,various,various
46058,Frozen Pizza - See Varieties in Store - * Bonus 20 Points M,pizza,pizza
4391,Fridges,various,various
4332,Dietal drink,various,various
36643,Chia seeds,various,various
13027,Velvety peanut butter,various,various
12562,Sliced salami,various,various
27365,Capillary products,various,various
15591,"Batteries - Saturday, 22 and Sunday 23 June only.- Limit of 4 - $ 13.79 The rest of the week or by item outside.",various,various
42643,Frozen Pancakes - EGGO - * Bonus 15 Points M,cake,cake
15333,Skimmed milk - finely filtered,various,various
881,Ice Dessert - Classic - See Varieties In Store,various,various
39017,Strike Milk - See Varieties In Store,various,various
32665,Skim milk - Purfiltre,various,various
11758,Frozen waffles - EGGO,various,various
27105,Licorice,various,various
18352,Pale tuna,tuna,tuna
20608,Crunchy peanut butter,various,various
28811,Frozen duck - Category Utility,various,various
2988,Hygienic paper - Fluff,various,various
38368,mozzarella cheese,cheese,cheese
8926,Probiotic Yogurt - Activia,yogurt,yogurt
10251,Greek Greek Yogurt - See Varieties In Store,yogurt,yogurt
40287,Hygienic paper - Fluff,various,various
188,Meal kit - see varieties in store,various,various
9554,Yogurt Nature Bio,yogurt,yogurt
16797,Biscuits - Bear Paws - Buy 2 and Get FREE 1 Bear Craquins Paws,various,various
16349,Frozen Chicken Chest Burgers - Pub Style,various,various
11193,Butter,various,various
7905,"Hygienic paper - Original - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",various,various
22308,Frozen fish fillets - Japd by the day - see varieties in store,various,various
27380,Chip,chip,chip
8710,Chocolate and Hazelnut Spread - President's Choice,various,various
18200,Apple juice,juice,juice
4600,Probiotic Kefir - Original,various,various
49589,Ice Dessert - Classic - See Varieties In Store,various,various
3050,"Chickpeas, canned",various,various
15207,Rinse Agent - Jet Dry - * Bonus 40 Points M,various,various
10310,Instant Coffee - Taste's Choice - * Bonus 20 Points M,various,various
7500,Spread,various,various
37158,Facial Moisturizers - Complete,various,various
32865,Spread,various,various
4898,Frozen Hot Chicken Pâté,various,various
4037,Campaign Pipe - See Varieties In Store,various,various
16518,Cheese without lactose - see varieties in store,cheese,cheese
45566,Nature chicken strips,various,various
8755,Frozen Eaglefin Nets - Market Cups,various,various
23181,Juices - Assorted flavors,juice,juice
28806,Yogurt,yogurt,yogurt
42283,Max batteries,various,various
48035,fruit yogurt,yogurt,yogurt
41637,Spread,various,various
37464,White potatoes - from Quebec,various,various
47734,Capillary dye - image,various,various
29987,CREAM 10%,various,various
16038,Yogurt - Classical,yogurt,yogurt
10210,Ice Cream With Vanilla,various,ice cream
23043,Cheese snack,cheese,cheese
45249,Jam - Smucker's - * Bonus 15 Points M,various,various
48114,fruit yogurt,yogurt,yogurt
32734,Licorice,various,various
31618,Liquid soap for hands,various,various
7807,Biological Hass Lawyer - Mexico,various,various
6664,Cereal - See Varieties In store,various,various
32096,Flavored pale tuna,tuna,tuna
35997,Mousse,various,various
24622,Frozen fish sticks,various,various
43772,Ice Cream With Vanilla,various,ice cream
21124,Submarine breads,various,various
19354,Peanut butter - creamy and light - Saturday 17 and Sunday 18 August only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit,various,various
11404,Rice,various,various
12986,Peanut Butter - All Natural - Sea Salt,various,various
37865,Oil jelly,various,various
36034,Peanut Butter,various,various
19022,Cookie mix,various,various
4799,CREAM 10%,various,various
35909,Refrigerated cashew drink,various,various
49495,Ice Dessert - Classic - See Varieties In Store,various,various
34257,Frozen thin crust pizza - Ristorante - See in store varieties,pizza,pizza
47866,Fridges Ice - Popsicle,various,various
20526,Sliced charcuterie - see varieties in store,various,various
25017,Soybean Drink - Natur-A,various,various
7639,Cream 35%,various,various
11350,Frozen garlic bread,various,various
43988,nectarines,various,various
22326,Tart crust Two crusts with deep vegetable pies frozen,various,various
3648,Honey - Unnamed,various,various
1631,"Silved charcuteries - Buy 3 and get 30 air miles as a premium.Friday, December 7th only.",various,various
19054,Cheese - Bocconcini,cheese,cheese
35508,Tissue Paper - Choice of President - Limit of 4 - $ 5.99 per additional item,various,various
24643,Syrup for chocolate milk - Nesquik,various,various
38448,Liquid soap,various,various
21743,Salad Sauce - Miracle Whip,various,various
37787,Lemons,various,various
15556,Chopped chicken - blue menu,various,various
4401,Hygienic buffers - Pearl,hygiene product,hygiene product
14191,Middle Green Cabbage - Quebec - Canada # 1,various,various
45229,Disinfecting wipes,cleaning product,cleaning product
15348,"Capillary color - Beautiful Color - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",various,various
14010,Black Forest Smoked Ham Without Nitrite Sliced,various,various
48352,Fridges,various,various
40299,Coffee in organic and fair grains,various,various
3593,GASED MINERAL WATER,various,various
41080,Rice,various,various
32156,waffles,various,various
2748,Hygienic paper - limit of 4 - $ 7.99 per additional item,various,various
32446,Hot medicine for coughs and colds - neocitran - see varieties in store,various,various
42557,Cheese - mozzarellissima,cheese,cheese
35004,Slicing cheese,cheese,cheese
14898,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
34423,Cuvette cleaner,various,various
3172,Skin care products,various,various
35522,UHT milk - Chokéo - See in store varieties,various,various
25860,Cat Food - Friskies,various,various
7399,Biscuits - Snak PAKS,various,various
6438,Margarine with lawyer oil,various,various
12962,Cereal - Special K,various,various
1483,Rouge delicious apples - from the United States,various,various
39712,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
17099,Tissue Papers - Pack of 6 Boxes,various,various
49633,Bar - Protilife - See Varieties in-store,bar,bar
37727,Preparation for infants A + 2,various,various
7467,Frozen Pizza - Trabec,pizza,pizza
14992,Frozen Chicken Wings - President's Choice,various,various
37892,Gas Drink - Coke - See Varieties in Store - 50% off,various,various
38563,Acetaminophen - Regular 325 mg,various,various
34358,Grape Bread - Old Moulin,various,various
5423,Sour cream,various,various
6673,Roman lettuces,various,various
769,Mango Ataulfo - Mexico,fruit,fruit
17622,Preparation for infants A + 2,various,various
20528,Mined with ham,various,various
11300,Iced tea,various,various
5309,Rice,various,various
29418,Red Mango - Imported,fruit,fruit
44008,Ice Cream With Vanilla,various,ice cream
39832,Beans,various,various
44761,Hygienic buffers - Pearl,hygiene product,hygiene product
23368,Thin and crisp pizza - President's choice,pizza,pizza
21334,Sandwich or snack bags - Unnamed,various,various
23756,Creamy and light peanut butter,various,various
16997,Frozen Pizza - Ristorante - View Varieties in-store - Limit of 3 - Saturday 7 and Sunday December 8th,pizza,pizza
28628,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various,various
33805,Black Forest Smoked Ham Without Nitrite Sliced,various,various
7785,Red Delicious Apples - Quebec - Canada of Fantasy,various,various
43691,Peanut Butter - Blue Menu,various,various
16593,Table towels - Unnamed,various,various
22831,Ice Sweets - Drumstick,ice cream,ice cream
36206,Laundry Detergent - Pods,laundry,laundry
40878,Chocolate treats - Kisses,various,various
33694,Milk 2% lactose-free,various,various
6948,cannelloni,various,various
10892,"Cookies - Saturday, October 19th only.- Limit of 4 - 3.49 by additional article",various,various
3856,Natural peanut butter with salt,various,various
29752,Snatcher,various,various
18467,Rouge delicious apples - from the United States,various,various
42828,Peanut Butter - Natural Crunchy - Saturday 29th and Sunday 30 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various,various
9458,Mini-Cakes - Annette's - See Varieties in-store,cake,cake
40020,Raisins Tomatoes - Quebec and / or Mexico - Category # 1,various,various
27772,Red or black plums,various,various
15824,Frozen vegetables - President's choice,various,various
21908,"Turkey Hachis - Irresistibles, Wellness",various,various
41551,Yogurt - Classical,yogurt,yogurt
12289,Cottage cheese,cheese,cheese
41215,"chopped beef, skinny",various,various
28479,Juice at 100% - Nutrisource - View Varieties in-store,juice,juice
36481,PREPARATION FOR INFANTONS - MORE START More,various,various
17791,Disinfecting wipes,cleaning product,cleaning product
38273,Powder preparation with Omega for Nurtures - The Choice of President - See Varieties in Store - at Maxi & Cie only,various,various
4674,"Peanut butter - crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various,various
49508,Drink - Natur-A - See Varieties in store,various,various
37999,Rice - Quick & Good - View Varieties in store,various,various
8089,Hygienic paper - Fluff,various,various
11182,Toothpaste - 3D White,various,various
16209,Frozen chicken breast fillets,various,various
46994,Biological yogurt,yogurt,yogurt
39997,Instant Coffee - Taste's Choice - See Varieties In Store,various,various
24422,Panated cheese sticks,cheese,cheese
11440,Peppers - Bick's - View varieties in store - * Bonus 20 points m,various,various
44632,Barbecue chicken - President's choice,bar,bar
32445,Sliced Charcuterie - See Varieties In-store,various,various
14409,Biological yogurt,yogurt,yogurt
32047,"Green apples, Granny Smith",various,various
35565,Frozen Pork Back Côtes - Save $ 5.11,various,various
46996,fisheries,various,various
8468,Ice Cream - Lactose Free,various,ice cream
11210,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras,various,various
16535,Biological Hass Lawyer - Mexico,various,various
27555,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,chip,chip
9047,Apples - Quebec and / or the United States and / or imported - see varieties in store,various,various
53,Red Potatoes - From Quebec - Canada No 1,various,various
49338,Juices - Nutrisource,juice,juice
4847,Evaporated Milk - Carnation,various,various
31486,Peanut Butter - All Natural,various,various
5947,Skin care products,various,various
3847,Frozen Chicken Chest Burgers - Premium,various,various
39083,Jam,various,various
36191,Chocolate bars,bar,bar
10116,broccoli,various,various
33914,Ice Sweets - Drumstick - View Varieties in-store,ice cream,ice cream
46294,"Apples naturally imperfect, category # 2 - Quebec",various,various
2593,Frozen Whipped Flooring - Cool Whip - Best Prices year,various,various
23405,Bars,bar,bar
47626,Madeleines,various,various
15079,Ice Cream With Vanilla,various,ice cream
31701,Fragrant oil,various,various
40294,Beer - Mexico Beers - * Bonus 50 Points M,various,various
28741,Frozen waffles - EGGO,various,various
3754,Teaser,various,various
33654,Tartier Cheese - Cheez Whiz,cheese,cheese
1330,Refrigerated Beverage - Oasis Morning - See Varieties In Store,various,various
