id,name,general_name
11758,Frozen waffles - EGGO,frozen
27105,Licorice,licorice
18352,Pale tuna,tuna
20608,Crunchy peanut butter,crunchy
28811,Frozen duck - Category Utility,frozen
2988,Hygienic paper - Fluff,hygienic
38368,mozzarella cheese,cheese
8926,Probiotic Yogurt - Activia,yogurt
10251,Greek Greek Yogurt - See Varieties In Store,yogurt
40287,Hygienic paper - Fluff,hygienic
188,Meal kit - see varieties in store,meal
9554,Yogurt Nature Bio,yogurt
16797,Biscuits - Bear Paws - Buy 2 and Get FREE 1 Bear Craquins Paws,biscuits
16349,Frozen Chicken Chest Burgers - Pub Style,frozen
11193,Butter,butter
7905,"Hygienic paper - Original - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",hygienic
22308,Frozen fish fillets - Japd by the day - see varieties in store,frozen
27380,Chip,chip
8710,Chocolate and Hazelnut Spread - President's Choice,chocolate
18200,Apple juice,juice
4600,Probiotic Kefir - Original,probiotic
49589,Ice Dessert - Classic - See Varieties In Store,ice
3050,"Chickpeas, canned","chickpeas,"
15207,Rinse Agent - Jet Dry - * Bonus 40 Points M,rinse
10310,Instant Coffee - Taste's Choice - * Bonus 20 Points M,instant
7500,Spread,spread
37158,Facial Moisturizers - Complete,facial
32865,Spread,spread
4898,Frozen Hot Chicken Pâté,frozen
4037,Campaign Pipe - See Varieties In Store,campaign
16518,Cheese without lactose - see varieties in store,cheese
45566,Nature chicken strips,nature
8755,Frozen Eaglefin Nets - Market Cups,frozen
23181,Juices - Assorted flavors,juice
28806,Yogurt,yogurt
42283,Max batteries,max
48035,fruit yogurt,yogurt
41637,Spread,spread
37464,White potatoes - from Quebec,white
47734,Capillary dye - image,capillary
29987,CREAM 10%,cream
16038,Yogurt - Classical,yogurt
10210,Ice Cream With Vanilla,ice cream
23043,Cheese snack,cheese
45249,Jam - Smucker's - * Bonus 15 Points M,jam
48114,fruit yogurt,yogurt
32734,Licorice,licorice
31618,Liquid soap for hands,liquid
7807,Biological Hass Lawyer - Mexico,biological
6664,Cereal - See Varieties In store,cereal
32096,Flavored pale tuna,tuna
35997,Mousse,mousse
24622,Frozen fish sticks,frozen
43772,Ice Cream With Vanilla,ice cream
21124,Submarine breads,submarine
19354,Peanut butter - creamy and light - Saturday 17 and Sunday 18 August only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit,peanut
11404,Rice,rice
12986,Peanut Butter - All Natural - Sea Salt,peanut
37865,Oil jelly,oil
36034,Peanut Butter,peanut
19022,Cookie mix,cookie
4799,CREAM 10%,cream
35909,Refrigerated cashew drink,refrigerated
49495,Ice Dessert - Classic - See Varieties In Store,ice
34257,Frozen thin crust pizza - Ristorante - See in store varieties,pizza
47866,Fridges Ice - Popsicle,fridges
20526,Sliced charcuterie - see varieties in store,sliced
25017,Soybean Drink - Natur-A,soybean
7639,Cream 35%,cream
11350,Frozen garlic bread,frozen
43988,nectarines,nectarines
22326,Tart crust Two crusts with deep vegetable pies frozen,tart
3648,Honey - Unnamed,honey
1631,"Silved charcuteries - Buy 3 and get 30 air miles as a premium.Friday, December 7th only.",silved
19054,Cheese - Bocconcini,cheese
35508,Tissue Paper - Choice of President - Limit of 4 - $ 5.99 per additional item,tissue
24643,Syrup for chocolate milk - Nesquik,syrup
38448,Liquid soap,liquid
21743,Salad Sauce - Miracle Whip,salad
37787,Lemons,lemons
15556,Chopped chicken - blue menu,chopped
4401,Hygienic buffers - Pearl,hygienic
14191,Middle Green Cabbage - Quebec - Canada # 1,middle
45229,Disinfecting wipes,wipes
15348,"Capillary color - Beautiful Color - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",capillary
14010,Black Forest Smoked Ham Without Nitrite Sliced,black
48352,Fridges,fridges
40299,Coffee in organic and fair grains,coffee
3593,GASED MINERAL WATER,gased
41080,Rice,rice
32156,waffles,waffles
2748,Hygienic paper - limit of 4 - $ 7.99 per additional item,hygienic
32446,Hot medicine for coughs and colds - neocitran - see varieties in store,hot
42557,Cheese - mozzarellissima,cheese
35004,Slicing cheese,cheese
14898,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
34423,Cuvette cleaner,cuvette
3172,Skin care products,skin
35522,UHT milk - Chokéo - See in store varieties,uht
25860,Cat Food - Friskies,cat
7399,Biscuits - Snak PAKS,biscuits
6438,Margarine with lawyer oil,margarine
12962,Cereal - Special K,cereal
1483,Rouge delicious apples - from the United States,rouge
39712,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
17099,Tissue Papers - Pack of 6 Boxes,tissue
49633,Bar - Protilife - See Varieties in-store,bar
37727,Preparation for infants A + 2,preparation
7467,Frozen Pizza - Trabec,pizza
14992,Frozen Chicken Wings - President's Choice,frozen
37892,Gas Drink - Coke - See Varieties in Store - 50% off,gas
38563,Acetaminophen - Regular 325 mg,acetaminophen
34358,Grape Bread - Old Moulin,grape
5423,Sour cream,sour
6673,Roman lettuces,roman
769,Mango Ataulfo - Mexico,mango
17622,Preparation for infants A + 2,preparation
20528,Mined with ham,mined
11300,Iced tea,iced
5309,Rice,rice
29418,Red Mango - Imported,red
44008,Ice Cream With Vanilla,ice cream
39832,Beans,beans
44761,Hygienic buffers - Pearl,hygienic
23368,Thin and crisp pizza - President's choice,pizza
21334,Sandwich or snack bags - Unnamed,sandwich
23756,Creamy and light peanut butter,creamy
16997,Frozen Pizza - Ristorante - View Varieties in-store - Limit of 3 - Saturday 7 and Sunday December 8th,pizza
28628,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",peanut
33805,Black Forest Smoked Ham Without Nitrite Sliced,black
7785,Red Delicious Apples - Quebec - Canada of Fantasy,red
43691,Peanut Butter - Blue Menu,peanut
16593,Table towels - Unnamed,table
22831,Ice Sweets - Drumstick,ice
36206,Laundry Detergent - Pods,laundry
40878,Chocolate treats - Kisses,chocolate
33694,Milk 2% lactose-free,milk
6948,cannelloni,cannelloni
10892,"Cookies - Saturday, October 19th only.- Limit of 4 - 3.49 by additional article",cookies
3856,Natural peanut butter with salt,natural
29752,Snatcher,snatcher
18467,Rouge delicious apples - from the United States,rouge
42828,Peanut Butter - Natural Crunchy - Saturday 29th and Sunday 30 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,peanut
9458,Mini-Cakes - Annette's - See Varieties in-store,cake
40020,Raisins Tomatoes - Quebec and / or Mexico - Category # 1,raisins
27772,Red or black plums,red
15824,Frozen vegetables - President's choice,frozen
21908,"Turkey Hachis - Irresistibles, Wellness",turkey
41551,Yogurt - Classical,yogurt
12289,Cottage cheese,cheese
41215,"chopped beef, skinny",chopped
28479,Juice at 100% - Nutrisource - View Varieties in-store,juice
36481,PREPARATION FOR INFANTONS - MORE START More,preparation
17791,Disinfecting wipes,wipes
38273,Powder preparation with Omega for Nurtures - The Choice of President - See Varieties in Store - at Maxi & Cie only,powder
4674,"Peanut butter - crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",peanut
49508,Drink - Natur-A - See Varieties in store,drink
37999,Rice - Quick & Good - View Varieties in store,rice
8089,Hygienic paper - Fluff,hygienic
11182,Toothpaste - 3D White,toothpaste
16209,Frozen chicken breast fillets,frozen
46994,Biological yogurt,yogurt
39997,Instant Coffee - Taste's Choice - See Varieties In Store,instant
24422,Panated cheese sticks,cheese
11440,Peppers - Bick's - View varieties in store - * Bonus 20 points m,peppers
44632,Barbecue chicken - President's choice,bar
32445,Sliced Charcuterie - See Varieties In-store,sliced
14409,Biological yogurt,yogurt
32047,"Green apples, Granny Smith",green
35565,Frozen Pork Back Côtes - Save $ 5.11,frozen
46996,fisheries,fisheries
8468,Ice Cream - Lactose Free,ice cream
11210,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras,yellow
16535,Biological Hass Lawyer - Mexico,biological
27555,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,chip
9047,Apples - Quebec and / or the United States and / or imported - see varieties in store,apples
53,Red Potatoes - From Quebec - Canada No 1,red
49338,Juices - Nutrisource,juice
4847,Evaporated Milk - Carnation,evaporated
31486,Peanut Butter - All Natural,peanut
5947,Skin care products,skin
3847,Frozen Chicken Chest Burgers - Premium,frozen
39083,Jam,jam
36191,Chocolate bars,bar
10116,broccoli,broccoli
33914,Ice Sweets - Drumstick - View Varieties in-store,ice
46294,"Apples naturally imperfect, category # 2 - Quebec",apples
2593,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
23405,Bars,bar
47626,Madeleines,madeleines
15079,Ice Cream With Vanilla,ice cream
31701,Fragrant oil,fragrant
40294,Beer - Mexico Beers - * Bonus 50 Points M,beer
28741,Frozen waffles - EGGO,frozen
3754,Teaser,teaser
33654,Tartier Cheese - Cheez Whiz,cheese
1330,Refrigerated Beverage - Oasis Morning - See Varieties In Store,refrigerated
4217,Cats Food - Cat Chow - Save $ 1.50,cats
25506,Yogurt,yogurt
7179,Collagen - Original Formula,collagen
2383,Pale tuna - Ocean's,tuna
38376,Cookie mix,cookie
37036,Organic Beverage - Natur-A,organic
30175,Frozen Oven Lift Pizza - See Varieties In Store,pizza
31915,Celery - the United States and / or Mexico - Category # 1,celery
30505,Acetaminophen - Regular 325 mg,acetaminophen
3168,Acetaminophen - 500 mg Fast Action,acetaminophen
39657,Partially skimmed milk 1% - Purfiltr,partially
22808,tortillas,tortillas
49481,Peanut Butter - All Natural,peanut
23200,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
5251,Energy Bars - Clif - View Varieties In-store,bar
47222,English cucumber - Mexico - Category # 1,cucumber
39758,Small White Potatoes - From Quebec - Canada No 1,small
47145,fennels,fennels
22263,Frozen Pizza - Slim and Crispy Crust - Saturday 29th and Sunday 30 June Only - Limit of 4 - $ 4.99 per additional item,pizza
35055,Cookies - Maxi Fruits - See Varieties In Store,fruit
13637,Pea,pea
150,Peanut Butter - Whipped,peanut
18569,Roast French unparalleled,roast
3128,Sliced charcuterie - see varieties in store,sliced
31378,Lasagna Pasta - Smart,lasagna
1263,Coffee in K-Cup buckets - see varieties in store,coffee
16508,Chocolate bars,bar
30471,Cream 35% - Ultra'creme,cream
4664,Tomatoes on the vineyard - of Quebec,tomatoes
23728,Green Beans - Mexico or Guatemala,green
48220,entire turkey,entire
9593,Toothpaste - MaxFris - Saturday 17 and Sunday 18 August only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit,toothpaste
48086,rhubarbes,bar
36123,Chocolate Tablet - Swiss Classic - View Varieties in Store - Best Prices Year,chocolate
19705,Fresh Atlantic salmon fillet,fresh
1541,Chocolate Tablets - Lindor,chocolate
2519,Lemons,lemons
21653,Refrigerated Beverage - Oasis Morning - See Varieties In Store,refrigerated
40058,Sliced charcuterie - Splendido - See in store varieties,sliced
38426,Frozen Pacific Wild Pink Salmon Fillet,frozen
48642,Black Forest Smoked Ham Without Nitrite Sliced,black
21143,Sliced charcuterie - see varieties in store,sliced
21298,oka cheese,cheese
13365,Yogurt to drink - Iögo,yogurt
43352,Red Grapes without glitches - California - Category # 1,red
48437,Greek Yogurt - Oikos,yogurt
28937,Frozen breaded chicken burgers - pub style - limit of 4 - $ 6.99 per additional item,frozen
5670,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m,sausage
38796,Soup - Vegetables,soup
7616,Antiperspirants - see varieties in store,antiperspirants
8246,All-purpose flour - embodie xxx,all-purpose
21661,Frozen Pizza - Trabec,pizza
37520,Cat Food - Friskies,cat
25387,Meatballs,meatballs
14947,Cookies - Maxi Fruits - See Varieties In Store,fruit
14297,Jam - blue menu - see varieties in store,jam
45977,Tartier Cheese - Cheez Whiz,cheese
26505,Fridges - Hershey's,fridges
14985,Bars - Special K - View Varieties In-store,bar
18709,Frozen meal - President's choice - See Varieties in-store,frozen
28261,Fresh chicken wings,fresh
10209,Provolone cheese,cheese
45204,Raisins and cinnamon bread,raisins
15539,Frozen Pancakes - EGGO - * Bonus 15 Points M,cake
9871,Green Onions - Mexico,green
28715,Mascara - voluminous,mascara
14267,"Peanut butter - Natural crunchy - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",peanut
9825,Biscuits - see varieties in store,biscuits
2852,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
45094,Frozen lemonade,frozen
49248,Soup - Chunky,soup
737,Deodorant,deodorant
3518,Tea in sachets - Orange PEKOE,tea
49271,Veggie slices,veggie
37511,Dry Sausage - Craftsman - View Varieties In-store,sausage
4796,Fruit juice,juice
10978,Chocolate syrup - Nesquik,chocolate
15519,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",peanut
13948,Frozen chicken wings,frozen
11984,Craquins - Breton Artisanal,craquins
23330,Smoothie - Iögo - View varieties in store <,smoothie
17744,Peanut Butter,peanut
29007,Refrigerated cashew drink,refrigerated
24893,Sliced charcuterie - see varieties in store,sliced
40350,Antiperspirants - see varieties in store,antiperspirants
46521,cracker,cracker
34619,Retouch-Research - Root Touch-Up,retouch-research
33512,Shampoo - See Varieties In Store,shampoo
17584,Peanut Butter - Crunchy - Saturday 8th and Sunday 9 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,peanut
43629,Shampoo - See Varieties In Store,shampoo
45762,Laundry Detergent in Capsules - Pods,laundry
20181,"pork, nets","pork,"
17434,Frozen Oven Lift Pizza - See Varieties In Store,pizza
23456,Fruit Cocktail - President's Choice,fruit
45362,Grignotignes - See Varieties In Store,grignotignes
33215,Cookies - Maxi Fruits - See Varieties In Store,fruit
45863,Craquins - Vinta - See Varieties In stock,craquins
40104,Mouthwash - Classic,mouthwash
5334,Partially skimmed milk 2%,partially
44626,Frozen waffles - EGGO,frozen
3516,Yogurt Balkan - Original - See Varieties In stock,yogurt
46667,Litchis - Imported,litchis
21953,"Chicken, chest, boneless, skinless","chicken,"
24830,Meal set,meal
13176,Smoke chicken sausages,sausage
43390,Frozen sailor shell,frozen
14332,Beer - Mexico Beers - * Bonus 50 Points M,beer
7632,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",toothbrush
49051,Energy Bar - See Varieties In Store,bar
4105,Honey - President's Choice - See Varieties In Store,honey
2449,Snatcher,snatcher
24508,Hand Soap - See Varieties In Store,hand
19609,Green Beans - United States,green
30031,Jam,jam
48178,Ice Cream With Vanilla,ice cream
46109,Chocolate Breaks - The Decadent,chocolate
13599,Refrigerated dessert,refrigerated
8265,Ice Cream With Vanilla,ice cream
36910,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
27045,Probiotic Drink - Danactive,probiotic
23130,Cereal - See Varieties In store,cereal
13378,Hygienic stamps - Saturday 20th and Sunday 21 April only - Limit of 4 - $ 7.99 The rest of the week or by article out of bound,hygienic
34311,Appetizer - * bonus 35 points m to buy 2,appetizer
40761,Frozen fries potatoes - Superfries,frozen
47025,White eggs,white
44949,Probiotic Drink - Danactive,probiotic
