id,name,general_name
6664,Cereal - See Varieties In store,various
32096,Flavored pale tuna,various
35997,Mousse,various
24622,Frozen fish sticks,various
43772,Ice Cream With Vanilla,various
21124,Submarine breads,various
19354,Peanut butter - creamy and light - Saturday 17 and Sunday 18 August only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit,various
11404,Rice,various
12986,Peanut Butter - All Natural - Sea Salt,various
37865,Oil jelly,various
36034,Peanut Butter,various
19022,Cookie mix,various
4799,CREAM 10%,various
35909,Refrigerated cashew drink,various
49495,Ice Dessert - Classic - See Varieties In Store,various
34257,Frozen thin crust pizza - Ristorante - See in store varieties,pizza
47866,Fridges Ice - Popsicle,various
20526,Sliced charcuterie - see varieties in store,various
25017,Soybean Drink - Natur-A,various
7639,Cream 35%,various
11350,Frozen garlic bread,various
43988,nectarines,various
22326,Tart crust Two crusts with deep vegetable pies frozen,various
3648,Honey - Unnamed,various
1631,"Silved charcuteries - Buy 3 and get 30 air miles as a premium.Friday, December 7th only.",various
19054,Cheese - Bocconcini,various
35508,Tissue Paper - Choice of President - Limit of 4 - $ 5.99 per additional item,various
24643,Syrup for chocolate milk - Nesquik,various
38448,Liquid soap,various
21743,Salad Sauce - Miracle Whip,various
37787,Lemons,various
15556,Chopped chicken - blue menu,various
4401,Hygienic buffers - Pearl,hygiene product
14191,Middle Green Cabbage - Quebec - Canada # 1,various
45229,Disinfecting wipes,cleaning product
15348,"Capillary color - Beautiful Color - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",various
14010,Black Forest Smoked Ham Without Nitrite Sliced,various
48352,Fridges,various
40299,Coffee in organic and fair grains,various
3593,GASED MINERAL WATER,various
41080,Rice,various
32156,waffles,various
2748,Hygienic paper - limit of 4 - $ 7.99 per additional item,various
32446,Hot medicine for coughs and colds - neocitran - see varieties in store,various
42557,Cheese - mozzarellissima,various
35004,Slicing cheese,various
14898,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
34423,Cuvette cleaner,various
3172,Skin care products,various
35522,UHT milk - Chokéo - See in store varieties,various
25860,Cat Food - Friskies,various
7399,Biscuits - Snak PAKS,various
6438,Margarine with lawyer oil,various
12962,Cereal - Special K,various
1483,Rouge delicious apples - from the United States,various
39712,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
17099,Tissue Papers - Pack of 6 Boxes,various
49633,Bar - Protilife - See Varieties in-store,bar
37727,Preparation for infants A + 2,various
7467,Frozen Pizza - Trabec,pizza
14992,Frozen Chicken Wings - President's Choice,various
37892,Gas Drink - Coke - See Varieties in Store - 50% off,various
38563,Acetaminophen - Regular 325 mg,various
34358,Grape Bread - Old Moulin,various
5423,Sour cream,various
6673,Roman lettuces,various
769,Mango Ataulfo - Mexico,fruit
17622,Preparation for infants A + 2,various
20528,Mined with ham,various
11300,Iced tea,various
5309,Rice,various
29418,Red Mango - Imported,fruit
44008,Ice Cream With Vanilla,various
39832,Beans,various
44761,Hygienic buffers - Pearl,hygiene product
23368,Thin and crisp pizza - President's choice,pizza
21334,Sandwich or snack bags - Unnamed,various
23756,Creamy and light peanut butter,various
16997,Frozen Pizza - Ristorante - View Varieties in-store - Limit of 3 - Saturday 7 and Sunday December 8th,pizza
28628,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various
33805,Black Forest Smoked Ham Without Nitrite Sliced,various
7785,Red Delicious Apples - Quebec - Canada of Fantasy,various
43691,Peanut Butter - Blue Menu,various
16593,Table towels - Unnamed,various
22831,Ice Sweets - Drumstick,various
36206,Laundry Detergent - Pods,laundry
40878,Chocolate treats - Kisses,various
33694,Milk 2% lactose-free,various
6948,cannelloni,various
10892,"Cookies - Saturday, October 19th only.- Limit of 4 - 3.49 by additional article",various
3856,Natural peanut butter with salt,various
29752,Snatcher,various
18467,Rouge delicious apples - from the United States,various
42828,Peanut Butter - Natural Crunchy - Saturday 29th and Sunday 30 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various
9458,Mini-Cakes - Annette's - See Varieties in-store,cake
40020,Raisins Tomatoes - Quebec and / or Mexico - Category # 1,various
27772,Red or black plums,various
15824,Frozen vegetables - President's choice,various
21908,"Turkey Hachis - Irresistibles, Wellness",various
41551,Yogurt - Classical,yogurt
12289,Cottage cheese,various
41215,"chopped beef, skinny",various
28479,Juice at 100% - Nutrisource - View Varieties in-store,juice
36481,PREPARATION FOR INFANTONS - MORE START More,various
17791,Disinfecting wipes,cleaning product
38273,Powder preparation with Omega for Nurtures - The Choice of President - See Varieties in Store - at Maxi & Cie only,various
4674,"Peanut butter - crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various
49508,Drink - Natur-A - See Varieties in store,various
37999,Rice - Quick & Good - View Varieties in store,various
8089,Hygienic paper - Fluff,various
11182,Toothpaste - 3D White,various
16209,Frozen chicken breast fillets,various
46994,Biological yogurt,yogurt
39997,Instant Coffee - Taste's Choice - See Varieties In Store,various
24422,Panated cheese sticks,various
11440,Peppers - Bick's - View varieties in store - * Bonus 20 points m,various
44632,Barbecue chicken - President's choice,bar
32445,Sliced Charcuterie - See Varieties In-store,various
14409,Biological yogurt,yogurt
32047,"Green apples, Granny Smith",various
35565,Frozen Pork Back Côtes - Save $ 5.11,various
46996,fisheries,various
8468,Ice Cream - Lactose Free,various
11210,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras,various
16535,Biological Hass Lawyer - Mexico,various
27555,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,chip
9047,Apples - Quebec and / or the United States and / or imported - see varieties in store,various
53,Red Potatoes - From Quebec - Canada No 1,various
49338,Juices - Nutrisource,juice
4847,Evaporated Milk - Carnation,various
31486,Peanut Butter - All Natural,various
5947,Skin care products,various
3847,Frozen Chicken Chest Burgers - Premium,various
39083,Jam,various
36191,Chocolate bars,bar
10116,broccoli,various
33914,Ice Sweets - Drumstick - View Varieties in-store,various
46294,"Apples naturally imperfect, category # 2 - Quebec",various
2593,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
23405,Bars,bar
47626,Madeleines,various
15079,Ice Cream With Vanilla,various
31701,Fragrant oil,various
40294,Beer - Mexico Beers - * Bonus 50 Points M,various
28741,Frozen waffles - EGGO,various
3754,Teaser,various
33654,Tartier Cheese - Cheez Whiz,various
1330,Refrigerated Beverage - Oasis Morning - See Varieties In Store,various
4217,Cats Food - Cat Chow - Save $ 1.50,various
25506,Yogurt,yogurt
7179,Collagen - Original Formula,various
2383,Pale tuna - Ocean's,various
38376,Cookie mix,various
37036,Organic Beverage - Natur-A,various
30175,Frozen Oven Lift Pizza - See Varieties In Store,pizza
31915,Celery - the United States and / or Mexico - Category # 1,various
30505,Acetaminophen - Regular 325 mg,various
3168,Acetaminophen - 500 mg Fast Action,various
39657,Partially skimmed milk 1% - Purfiltr,various
22808,tortillas,various
49481,Peanut Butter - All Natural,various
23200,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
5251,Energy Bars - Clif - View Varieties In-store,bar
47222,English cucumber - Mexico - Category # 1,cucumber
39758,Small White Potatoes - From Quebec - Canada No 1,various
47145,fennels,various
22263,Frozen Pizza - Slim and Crispy Crust - Saturday 29th and Sunday 30 June Only - Limit of 4 - $ 4.99 per additional item,pizza
35055,Cookies - Maxi Fruits - See Varieties In Store,various
13637,Pea,various
150,Peanut Butter - Whipped,various
18569,Roast French unparalleled,various
3128,Sliced charcuterie - see varieties in store,various
31378,Lasagna Pasta - Smart,various
1263,Coffee in K-Cup buckets - see varieties in store,various
16508,Chocolate bars,bar
30471,Cream 35% - Ultra'creme,various
4664,Tomatoes on the vineyard - of Quebec,various
23728,Green Beans - Mexico or Guatemala,various
48220,entire turkey,various
9593,Toothpaste - MaxFris - Saturday 17 and Sunday 18 August only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit,various
48086,rhubarbes,bar
36123,Chocolate Tablet - Swiss Classic - View Varieties in Store - Best Prices Year,various
19705,Fresh Atlantic salmon fillet,various
1541,Chocolate Tablets - Lindor,various
2519,Lemons,various
21653,Refrigerated Beverage - Oasis Morning - See Varieties In Store,various
40058,Sliced charcuterie - Splendido - See in store varieties,various
38426,Frozen Pacific Wild Pink Salmon Fillet,various
48642,Black Forest Smoked Ham Without Nitrite Sliced,various
21143,Sliced charcuterie - see varieties in store,various
21298,oka cheese,various
13365,Yogurt to drink - Iögo,yogurt
43352,Red Grapes without glitches - California - Category # 1,various
48437,Greek Yogurt - Oikos,yogurt
28937,Frozen breaded chicken burgers - pub style - limit of 4 - $ 6.99 per additional item,various
5670,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m,sausage
38796,Soup - Vegetables,various
7616,Antiperspirants - see varieties in store,various
8246,All-purpose flour - embodie xxx,various
21661,Frozen Pizza - Trabec,pizza
37520,Cat Food - Friskies,various
25387,Meatballs,various
14947,Cookies - Maxi Fruits - See Varieties In Store,various
14297,Jam - blue menu - see varieties in store,various
45977,Tartier Cheese - Cheez Whiz,various
26505,Fridges - Hershey's,various
14985,Bars - Special K - View Varieties In-store,bar
18709,Frozen meal - President's choice - See Varieties in-store,various
28261,Fresh chicken wings,various
10209,Provolone cheese,various
45204,Raisins and cinnamon bread,various
15539,Frozen Pancakes - EGGO - * Bonus 15 Points M,cake
9871,Green Onions - Mexico,various
28715,Mascara - voluminous,various
14267,"Peanut butter - Natural crunchy - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various
9825,Biscuits - see varieties in store,various
2852,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
45094,Frozen lemonade,various
49248,Soup - Chunky,various
737,Deodorant,various
3518,Tea in sachets - Orange PEKOE,various
49271,Veggie slices,various
37511,Dry Sausage - Craftsman - View Varieties In-store,sausage
4796,Fruit juice,juice
10978,Chocolate syrup - Nesquik,various
15519,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various
13948,Frozen chicken wings,various
11984,Craquins - Breton Artisanal,various
23330,Smoothie - Iögo - View varieties in store <,various
17744,Peanut Butter,various
29007,Refrigerated cashew drink,various
24893,Sliced charcuterie - see varieties in store,various
40350,Antiperspirants - see varieties in store,various
46521,cracker,various
34619,Retouch-Research - Root Touch-Up,various
33512,Shampoo - See Varieties In Store,various
17584,Peanut Butter - Crunchy - Saturday 8th and Sunday 9 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various
43629,Shampoo - See Varieties In Store,various
45762,Laundry Detergent in Capsules - Pods,laundry
20181,"pork, nets",various
17434,Frozen Oven Lift Pizza - See Varieties In Store,pizza
23456,Fruit Cocktail - President's Choice,various
45362,Grignotignes - See Varieties In Store,various
33215,Cookies - Maxi Fruits - See Varieties In Store,various
45863,Craquins - Vinta - See Varieties In stock,various
40104,Mouthwash - Classic,various
5334,Partially skimmed milk 2%,various
44626,Frozen waffles - EGGO,various
3516,Yogurt Balkan - Original - See Varieties In stock,yogurt
46667,Litchis - Imported,various
21953,"Chicken, chest, boneless, skinless",various
24830,Meal set,various
13176,Smoke chicken sausages,sausage
43390,Frozen sailor shell,various
14332,Beer - Mexico Beers - * Bonus 50 Points M,various
7632,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",various
49051,Energy Bar - See Varieties In Store,bar
4105,Honey - President's Choice - See Varieties In Store,various
2449,Snatcher,various
24508,Hand Soap - See Varieties In Store,various
19609,Green Beans - United States,various
30031,Jam,various
48178,Ice Cream With Vanilla,various
46109,Chocolate Breaks - The Decadent,various
13599,Refrigerated dessert,various
8265,Ice Cream With Vanilla,various
36910,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
27045,Probiotic Drink - Danactive,various
