unique_id,name
10044,Peanut butter - all natural - Saturday 15 and Sunday 16 September only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds
10246,Drink - President's Choice
39121,Appetizer - Méli-Mélo
35099,"Jam, marmalade or spread"
36186,cantaloups
40041,Soap
5152,Whipped peanut butter
42117,Pâté with frozen braised beef
16636,Pasta
42811,Refrigerated Juice Mix - Tropics - See Varieties In-store
35505,Coffee in K-Cup buckets - President's choice - See in-store variety
47242,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds
44643,Instant coffee - rich
19151,Coffee drink
9076,Small Red Potatoes - Quebec - Canada # 1 - Ordinary Price: $ 2.99
34445,Cookies - Normandy - See Varieties in store
19677,Capocollo
37216,Pork for Chinese melting
43379,Assorted licorice
26749,Instant noodles
17923,Risotto - Express Bistro - View Varieties in store
38087,Organic Nantes Carrots - Quebec - * Bonus 15 Points M
5194,"Cereal - NESQUIK - Save $ 1 - * $ 4.99 without a coupon - 1 coupon limit by purchase, by customer"
32110,Portions of frozen salmon
21267,Ice Coffee Syrup - Ice Java
39001,Cheese - Cheddar - Limit of 4 - $ 4.49 per additional item
28175,Mastery
4256,Coffee in K-Cup buckets - K-CUPS
1065,Antipersporific or Deodorant - Speed Stick - View Varieties in-store
27690,Carrots - Canada and / or Quebec - Canada No. 1
45251,SOCKEYE SALON FILLET WILD
11574,Pâté - See Varieties in store
41165,Chips - Poppables - View varieties in store
8460,Sparkling water - see varieties in store
30043,Cookie dough
43028,Hazelnut spreads and chocolate - * Bonus 25 points M for purchase of 2
6187,Red wine
44292,Refrigerated dessert - See in store varieties
4264,Underwinds U
44904,Dog Food - Kibbles'N Bits
276,Plastic Film - Molding Pelli
28842,Oranges with leaves - from Spain
4562,mandarins
23532,Snack
28656,Jelly - see varieties in store
11647,Cleaner - See Varieties In stock
38491,Energy Supplement - Super Energex
7677,"Chips - Saturday 2 and Sunday, February 3rd only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds"
47272,Jelly powder
40743,Quiche
33720,Frozen Fruit - Europe's Best - See in store varieties
23744,fresh pasta stuffed
46208,Cheese bar - Unnamed - See Varieties in Store - Limit of 4 - $ 5.49 per additional item
32287,Frozen Pizza - Chicago Style
22292,Peanut Butter - Creamy - Saturday 29 and Sunday 30 September alone - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
1822,Red beans (canned)
3865,Frozen Smoked Atlantic Salmon
21293,Wax
16450,Dog Food - Dog Chow - See Varieties In Store
45581,"Refrigerated orange juice, with pulps - Simply - Saturday, June 16th Only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit"
10580,Frozen breast breast croquettes - premium - Buy 2 and get the third third
1151,Frozen Breaded Chicken Chest Fries - Pub Style
9024,Wiper - Unnamed
18531,Coconut water
35226,Cookies
39605,Partially skimmed milk 2% - Purfiltre - * Bonus 20 points m
33529,Pie Pastry - François Hubert
4152,Probiotic Greek Yogurt - See Varieties In Store
45367,Lean chopped beef - save $ 2.09 / lb
24339,Mini Cucumbers - Canada
15134,Cheese sticks - Ficello - Buy in-1 and get free 1 Astro original yogurt (650 or 750 g)
18660,Fondue at Parmesan
7561,Mascara - Falsies
20487,Cheese - Mozzarella - Limit of 4 - $ 3.99 per additional item
29480,Chocolate bar
20061,Frozen pancakes - EGGO
31553,Tissue Paper - Pack of 6 Boxes - * Bonus 30 Points M
14780,Brownies - Two-Cock
12442,Nasal Vaporizer - Hydrasse
46778,Lip Balm - Baby Lips
36680,100% refrigerated juice mixtures - see varieties in store
4947,Mozzarella Bar
27466,Bars - Squares with Rice Krispies
16102,Yogurt Balkan - Original
27999,Cheese - Morning Break
4679,Fruit Juice - See Varieties in-store
21205,Antiperspirant - White Axis
37561,Syrup
27553,Glossard Dessert - Drumstick
36459,Toothpaste - MaxFris - See in store varieties
17756,Cream cheese icing - Philadelphia
790,Refrigerated lemonade
11217,Granola Bars - President's Choice - See Varieties In-store
22588,Ground coffee
42234,Lettuce - Duo Gourmet
11432,Chocolate treats - * Bonus 20 points m
6141,Icy bars - see varieties in store
23848,Chewing gum - See varieties in store
31188,Mid-Sweet Chocolate - Baker's
350,red onions
15576,Creamy and light peanut butter - save 50 ¢ with a good-discount in store
22888,Water water in pellets
18439,Cat Food - Elegant Medleys
17619,Smoked sausages coated with frozen dough - see varieties in store
48528,Frozen Food - Slimming Kitchen - See Varieties in Store - 50% Discount
31433,Antiperspirants - Stinguard
25295,Broth with 30% less sodium - Campbell's
14876,Green Zucchini - Quebec
29259,Biological raspberries - the United States
49202,Frozen
45816,K-Cup bucket coffee
23594,Frozen fruits - see varieties in store
43893,Yellow Zucchini - Mexico
1870,Campaign
23458,3-layer table towels
36425,Toothbrush - twister
48848,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
30323,Organic Yellow Peppers of Serre - Canada or Mexico
36522,Caramel spread
34457,Rice - Converted
2314,Gel air refresher - see varieties in store
46642,Condensed milk
3869,Chocolate eggs - Lindor
17338,Mashed potatoes - * bonus 25 points m with the purchase of 2
47990,"Fresh chicken breast boneless, trimmed"
44091,3x deodorant
47141,Creamy peanut butter
41158,Frozen meal - Stouffer's
1374,Organic blueberries
2927,Chocolate - Chocolaterie des Trappist Fathers - See Varieties In store
33950,Instant Coffee - Rich
19805,Shaving Gel - Satin Care
4667,CRETONS - Pack of 2 boxes
16625,Frozen Burgers - Gluten Free - See Varieties In-store
46605,"K-Cup bucket coffee - save $ 1.50 - * $ 17.49 without coupon - 1 coupon limit by purchase, by customer"
7499,Biological mature - the United States or Mexico
41789,canola oil
23445,frizz lettuce
10623,Vegetable Straws - Veggie Straws
43568,Peeled cut carrots - United States - Category # 1
45541,Frozen Fish Nets - Select Select - View Varieties in Store - Save $ 5
38015,Batteries - Saturday 18th and Sunday 19 August only - Limit of 4 - $ 15.19 The rest of the week or by article out of bound
7796,Lettuce Boston Duo - Quebec
5031,zucchini zucchini
31573,Bar - Special K
1283,Lotion
39046,Bean
36307,mussels
17691,Yellow Zucchini - Quebec
23538,Solar Care Products - Umbrella
12807,Crunchy peanut butter - save 50 ¢ with a good-discount in store
4605,Rutabagas - Quebec - Canada # 1 - 50% savings
15086,"Soup Mix - Cup-a-Soup - Saturday, August 3 only!- limit of 4 - 4/5 $ the rest of the week or by article out of bounds"
30873,Frozen Yogurt - Real Cream - See Varieties In Store
33352,Black plums - the United States and / or Spain - Category # 1 - Ordinary price: $ 4.99
29664,"White eggs - Category A, Gros Caliber - Saturday 11th and Sunday January 12th!- Limit of $ 2 - $ 2.29 per additional item"
28849,Cheese bars - P'tit Québec
20114,Grated cheese
18479,Frozen Tour - Duo Package
12916,Organic green zucchini - Mexico
9478,Mascara - Katy Kat
14788,Meal Set - Lunch Mate Stackers
49368,Peanut butter - crunchy - Saturday 13 and Sunday 14 October only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds
4711,Biological sweet peppers - President's choice
49590,Yogurt - Source 0%
33554,Cereal - Corn Flakes - See Varieties in-store - Save $ 1 In addition to the purchase of 2 products with a good-discount in store
23991,Soup mix in sachets - see varieties in store
18382,Tissue Paper - Pack of 6 Boxes
6361,Sliced bread - Villaggio - Buy 2 and get free 1 packet of breads in Hamburger or Hot-Dog Villaggio (6-8 one.) Worth $ 2.99
32465,Hygienic paper - * Bonus 30 points m
46188,Chocolate Tablets - Excellence - Buy in-2 and get the third third for free
45916,Red Tomatoes of Organic Serre - Quebec
2846,Kiwis - from Italy and / or Greece
2905,Taco shells
44912,Pure Honey - The Honey Of Emilia
37658,Greek Yogurt - Oikos - See Varieties in-store
5077,Chocolate bars - see varieties in store
45815,Frozen Pastry - Toaster Strudel
40174,Asian mix salad - Quebec
33880,Mounted Coffee - Mont-Royal Burn
27196,360 ° toothbrush
7775,tomato coulis
13263,Nail Polish - Miracle Gel
5450,Small yellow-flesh potatoes - from Quebec - Canada No 1
4762,Cereal - Croque Nature
32046,Vegetable Cocktail - Clamato - View Varieties in-store
29501,"Chocolate treats - Reese - Saturday 26 and Sunday, October 27 only.- Limit of 4 - $ 8.99 per additional item"
29881,Chips - Buy 2 and get the third for free for free
23622,"Chips - Saturday, July 13th only!- Limit of 4 - $ 4.49 The rest of the week or by item outside the limit"
36431,Chocolate Tablets - Lindor - See Varieties In Store
42913,Vitamin D - 1000 UI
39620,Vegetable Chips - Crispy Minis - * Bonus 20 Points M Within Buying 2
22672,grapes
29487,Tea - Saturday 3 and Sunday 4 November only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound
19265,Biological Tomatoes - From Quebec
38272,Yellow delicious apples - Quebec and / or Washington
7753,Yogurt Style Balkan - Original - Buy 1 and get free 1 original Balkan style yogurt (650-750 g) worth $ 2.99.
43209,Sliced drifts - Gaspésien - View in store varieties
14147,Raspberry - Quebec or the United States
17634,Laundry detergent
19906,Chocolate - Lindor - Saturday 6th and Sunday 7th April alone - Limit of 4 - $ 2.99 The rest of the week or by item outside the limit
32177,cauliflower
9996,Cookies - The decadent - * Buy 2 and get 500 points
45828,Magical eraser
49070,Lipstick - Outlast
4671,Pizza Frozen thin crust - Ristorante - See varieties in store
39029,Frozen meal - see varieties in store
6238,Chocolate - Thank you
581,Pasta - Rotini Curcuma
38118,"Tipper - Tiger - Saturday, June 16th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds"
28008,Red Tomatoes of Serre - Canada - Category # 1
8193,Marinades - See Varieties In store
48290,Sliced Field Cheese Product - Singles - $ 2.49 Price for PC Members - June 27-30
44121,Battery
8224,Frozen meal - Bistro - Save $ 1.10
37255,Frozen turkey - Ordinary or stuffed
24204,"Cheese bar - Mozzarelissima - From Thursday 23 to Sunday, May 26th only.- The rest of the week $ 5.99"
24908,Tortilla motton
42756,Cream cheese
731,Cheese bar - See varieties in store
21788,Hamburger breads - * Bonus 20 points M to the purchase of 2
48375,Garniture for ice cream and dessert - President's choice - See Varieties in-store
1409,Rice - Unnamed
37452,Green or mixed peppers - naturally imperfect
49198,Raspberry - Quebec
47498,Shampoo - Miracle Moist
34864,Pasta - * Bonus 20 points m with the purchase of 2
48957,Frozen Frozen Frozen Fries - McCain
35223,Bouillon - Home Style - * Bonus 15 Points M
25936,Burgers - See Varieties in-store
34350,Frozen pie crusts
334,Organic Cereals - Nature's Path
27741,Peanut Butter - Natural Crunchy - Saturday 30 and Sunday March 31st - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
32205,"White shrimp crown of the frozen Pacific, with cocktail sauce - size: 15-20 units / lb"
47966,raisins
31093,Nutritional Supplement - Pediasure
2322,Bars - Chocomax
4836,strawberries
36729,Frozen Bagel Bags - Bagel Cocks
45656,Bars - Go Pure - See Varieties In Store
6003,Fresh tilapia net
15987,Biological lemons - from Spain or Turkey
2382,"Fruit snack - irresistible, wellness - Assortment without added sugar"
6995,cherries
31808,Pro-V Shampoo - See Varieties In Store
48599,Fresh duck breast - BROME Lake - Buy 2 and get free 1 cabinet of duck confit ducks Lake Brome (200 g).Value of $ 8.99
878,Jelly snack - see varieties in store
13966,Frozen breaded fish bites
17167,Cereal - Life
31074,"Peanut butter - all natural - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds"
27958,Frozen tart - Deep'n Delicious - * Bonus 25 points
48593,Hazelnut spreads and chocolate - * Bonus 20 points M
33200,Lipstick - Ultra HD
26604,Cornets
38992,Frozen meal - Slimming kitchen - See variety in store - Limit of 4 - $ 2.99 per additional item
26957,brownies
11323,coconut water
27622,Frozen fruit drink
33060,Accompanying Flat - Express Bistro
48568,Frozen breaded fish fingers
18036,Carrots Nantes - Mexico - Category # 1
12481,Tomatoes
7678,Wiper - Spongenetowels
7417,cranberry
178,Pasta - Bistro
38657,"Peanut butter - creamy - Saturday 20th and Sunday, July 21 only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit"
25793,Solar products
18019,Piece of bologna
40623,Vegetable Broth - Campbell's
9092,Underprint - See formats and varieties in store
32913,Cereal - Froot Loops - Best Prices year
16113,Cream Cheese Tartinade - Philadelphia
49259,Jam - Pure Jam - See Varieties In Store
36978,Dinner - Annie's - See Varieties in-store
39821,Crunchy natural peanut butter
40332,"White eggs, big caliber"
37112,Tipper - Tiger - Limit of 4 - $ 7.99 per additional item
41950,"Children's mouthwash - Saturday 8 and Sunday, February 9th only!- Limit of 4 - $ 3.99 per additional item"
18142,Cheese cake - Selection - See in store varieties
2392,Tiger towel
19803,Crunchy Fruit Bars - Special K - View Varieties In-store
35658,Rice jasmine
9941,parmigiano cheese
2870,Dip - Philadelphia
29767,Frozen English Frozen Paste Fillets
32955,Baby snack - Graduates - See in store varieties
16262,Biological tortilla chips - simply
48600,Peanut Butter - Creamy and Lightweight
34627,Flavored Water - Wengled PC
2646,Sandwich bags
35738,Bars - Dipps
12020,Yellow Onions - Quebec - Canada # 1
2154,Cereal - Mini Wheats
19286,"Refrigerated orange juice, without orange pulps"
29307,Food for dogs - Protein 1st - See variety in-store
14277,"Ground coffee - traditional, average roasting"
14333,Instant snack - see varieties in store
44808,Window cleaner
46734,Oranges without glitches - the United States
28655,Lash Laundry Detergent - Limit of 4 - $ 4.99 per additional item
3177,Incontinence Towels - Discreet
16019,Red Onions - from Quebec - Canada # 1
48004,Hygienic Towels - * Bonus 20 Points M
10545,Toothbrush - Twister - Saturday 21 and Sunday 22 September only.- limit of 4 - 99 ¢ per additional article
18682,Blanching Blandes - 3D White Vivid Whitestrips
45465,"Milk 3.25% - Lactose-free - Buy 1 and get free 1 AGROPUR ALLURE (270 g), worth $ 5.49"
41020,Cake glazings
4927,Dishwasher Detergent in Capsules - Powerball
45246,Meal Substitute - See Varieties In Store
33810,"Fresh pork loin chop, with OS"
18272,Gruau - See Varieties in-store
42518,?
37791,Frozen meal - O 'Sole Mio - See in store varieties
28826,Frozen frozen frayed pork
27239,Snack - lunch mate - see varieties in store
5913,Boston lettuce
44128,Maple Syrup - Quebec
34850,Fresh chicken breast with back
23166,Protein Bars - Special K
23155,Cookies - Vital - View Varieties in store
17131,Capillary Color - Nice'n Easy - See Varieties In Store
28626,Frozen Flat Bread - President's Choice
49547,Beer in cans - Buy 2 crates and get an IgA gift card of $ 15
5236,bagels
49543,Pomelo - from China
29251,Granada - of the United States
852,Frozen fruits - President's choice
12427,Biological Grape Tomatoes - Quebec
25640,Pepperes - Schneider's
35015,"shrimp, medium-sized"
43631,Cereal - Nesquik
1747,Bar
25132,"Peanut butter - Natural crunchy - Saturday 6th and Sunday, July 7th only!- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit."
34418,Cookies - weather - See varieties in store - save 50 ¢ more to buy 2 products with a good-discount in store
6809,Yogurt - Probio
41131,Raspberries - Mexico
15720,Non-dairy drink with almonds - Almond Breeze
30955,Gnocchi
