unique_id,name,category
11182,Toothpaste - 3D White,Toothpaste
46994,Biological yogurt,Yogurt
24422,Panated cheese sticks,Cheese
44632,Barbecue chicken - President's choice,Chicken
32047,"Green apples, Granny Smith",Apples
46996,fisheries,Fish
8468,Ice Cream - Lactose Free,Ice Cream
11210,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras,Peppers
27555,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,Chips
9047,Apples - Quebec and / or the United States and / or imported - see varieties in store,Apples
4847,Evaporated Milk - Carnation,Milk
3847,Frozen Chicken Chest Burgers - Premium,Frozen Chicken
39083,Jam,Jam
36191,Chocolate bars,Chocolate
10116,broccoli,broccoli
46294,"Apples naturally imperfect, category # 2 - Quebec",Apples
23405,Bars,Bars
47626,Madeleines,Madeleines
31701,Fragrant oil,Oil
40294,Beer - Mexico Beers - * Bonus 50 Points M,Beer
3754,Teaser,Teaser
33654,Tartier Cheese - Cheez Whiz,Cheese
2383,Pale tuna - Ocean's,Tuna
37036,Organic Beverage - Natur-A,Juices
30175,Frozen Oven Lift Pizza - See Varieties In Store,Frozen Pizza
31915,Celery - the United States and / or Mexico - Category # 1,Celery
3168,Acetaminophen - 500 mg Fast Action,Medicine
39657,Partially skimmed milk 1% - Purfiltr,Milk
22808,tortillas,Snacks
5251,Energy Bars - Clif - View Varieties In-store,Bars
47222,English cucumber - Mexico - Category # 1,Cucumber
39758,Small White Potatoes - From Quebec - Canada No 1,Potatoe
47145,fennels,fennels
22263,Frozen Pizza - Slim and Crispy Crust - Saturday 29th and Sunday 30 June Only - Limit of 4 - $ 4.99 per additional item,Frozen Pizza
35055,Cookies - Maxi Fruits - See Varieties In Store,Cookies
13637,Pea,Pea
150,Peanut Butter - Whipped,Peanut Butter
18569,Roast French unparalleled,Roast
31378,Lasagna Pasta - Smart,Pasta
30471,Cream 35% - Ultra'creme,Cream
4664,Tomatoes on the vineyard - of Quebec,Tomatoes
23728,Green Beans - Mexico or Guatemala,Beans
48220,entire turkey,Turkey
9593,Toothpaste - MaxFris - Saturday 17 and Sunday 18 August only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit,Toothpaste
36123,Chocolates- Swiss Classic - View Varieties in Store - Best Prices Year,Chocolate 
19705,Fresh Atlantic salmon fillet,Fish
1541,Chocolates - Lindor,Chocolate
40058,Sliced charcuterie - Splendido - See in store varieties,charcuterie
38426,Frozen Pacific Wild Pink Salmon Fillet,Fish
21298,oka cheese,Cheese
13365,Yogurt to drink - Iögo,Yogurt
43352,Red Grapes without glitches - California - Category # 1,Grapes
48437,Greek Yogurt - Oikos,Yogurt
38796,Soup - Vegetables,Soup
8246,All-purpose flour - embodie xxx,Flour
25387,Meatballs,Meatballs
14297,Jam - blue menu - see varieties in store,Jam
26505,Fridges - Hershey's,Chocolate
14985,Bars - Special K - View Varieties In-store,Bars
18709,Frozen meal - President's choice - See Varieties in-store,Frozen meal
28261,Fresh chicken wings,Chicken
45204,Raisins and cinnamon bread,Bread
9871,Green Onions - Mexico,Onions
28715,Mascara - voluminous,Personal Care
14267,"Peanut butter - Natural crunchy - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",Peanut butter
9825,Biscuits - see varieties in store,Biscuits
45094,Frozen lemonade,Lemonade
49248,Soup - Chunky,Soup
3518,Tea in sachets - Orange PEKOE,Tea
49271,Veggie slices,Vegetables
37511,Dry Sausage - Craftsman - View Varieties In-store,Sausages
10978,Chocolate syrup - Nesquik,Chocolate syrup
13948,Frozen chicken wings,Frozen Chicken
11984,Craquins - Breton Artisanal,Craquins
23330,Smoothie - Iögo - View varieties in store <,Juices
46521,cracker,Crackers
34619,Retouch-Research - Root Touch-Up,Personal Care
17584,Peanut Butter - Crunchy - Saturday 8th and Sunday 9 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,Peanut Butter
45762,Laundry Detergent in Capsules - Pods,Laundry Detergent
20181,"pork, nets",Pork
23456,Fruit Cocktail - President's Choice,Juices
45362,Grignotignes - See Varieties In Store,Grignotignes
45863,Craquins - Vinta - See Varieties In stock,Craquins
40104,Mouthwash - Classic,Personal Care
5334,Partially skimmed milk 2%,Milk
3516,Yogurt Balkan - Original - See Varieties In stock,Yogurt
24830,Meal set,Meal
13176,Smoke chicken sausages,Sausages
43390,Frozen sailor shell,Fish
24508,Hand Soap - See Varieties In Store,Soap
19609,Green Beans - United States,Beans
46109,Chocolate Breaks - The Decadent,Breaks
27045,Probiotic Drink - Danactive, Drinks
13378,Hygienic stamps - Saturday 20th and Sunday 21 April only - Limit of 4 - $ 7.99 The rest of the week or by article out of bound,Hygienic stamps
34311,Appetizer - * bonus 35 points m to buy 2,Appetizer
47025,White eggs,Egg
19364,Cupcakes,Cupcakes
17326,Parchment paper,Parchment
5680,Hearts of Romaine Lettuce - Quebec - Ordinary price: $ 3.49,Lettuce
8103,Toothpaste - Pro-Health,Toothpaste
48679,Coffee Cream - See Varieties In Store,Coffee Cream
37646,"Gas Drink - 7-Up, 7-Up Diet",Juices
6467,Fondal Cheese Preparation - Velveeta - * Bonus 30 Points M,Cheese
26105,"Fresh chicken breast boneless, skinless",Chicekn
17140,Hot Chocolate Mix - Carnation,Hot Chocolate Mix
20600,Baby Baby Toiletries - See Varieties In Store,Baby Product
1267,Liver block - View varieties in store,Liver block
41750,Cranberry cocktail,Drinks
3861,Coffee in Capsules - Nabob,Coffee
47658,Wind flights,
3607,"Cereal - Buy 1 and get 1 GENERAL GENERAL MILLS LUCKY FRUITY CHARMS Box (340 g), Trix (303 g).Value of $ 3.99",Cereal
15937,Pediatric nutritional supplement - Pediasure - See varieties in store - at Maxi & Cie only,Drinks
37215,Frozen puff pastry,Frozen pastry
4839,"Refrigerated Orange Juice, with Pulps - Premium - Limit of 4 - $ 3.99 per additional item",Juices
8518,"Ice bars - Saturday, January 26th only.- Limit of $ 2 - $ 2.99 per additional item.",Ice Cream
42556,Peanut Butter - Natural - See Varieties In Store,Peanut Butter
4797,Mascara - Great Lash,Personal Care
33274,Biological Fisheries - California - Category # 1,Fish
21380,Chips - Saturday 17 and Sunday 18 August only.- $ 3.79 the rest of the week,Chips
35264,Cheese - P'tit Québec - View Varieties in-store,Cheese
22340,Wiper - President's Choice,Wiper
5337,Nail Polish - Xtreme Wear,Personal Care
35737,Hygienic paper - Selection,Hygienic paper
46953,Lash Liquid Detergent - Simply - Saturday 12th and Sunday May 13th Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,Laundry Detergent
17183,Frozen fruit,Frozen Fruit
16363,Yogurt to drink - Kik - View Varieties in store,Yogurt
45700,Cats Food - Proactive Health,Cats Food
35267,Gluten-free walnut butter - NUTS TO YOU - View varieties in store,Butter
47371,banana,banana
49408,Frozen breaded chicken tabs,Frozen Chicken
5020,Chocolates - Swiss Classic,Chocolate
994,Hamburger breads - see varieties in store,Bread
13205,Instant Rice - Express Bistro - View Varieties in-store,Rice
4557,Chocolate treats - Mini Eggs,Chocolate
24964,Chewing gum - 4 box packs,Chewing gum
20736,Multivitamins - Men 50+ - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 16.99 The rest of the week or by article out of bound,Medicine
31467,Frozen Cake - Deep'n Delicious,Frozen Cake
10044,Peanut butter - all natural - Saturday 15 and Sunday 16 September only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds,Peanut butter
10246,Drink - President's Choice,Drinks
39121,Appetizer - Méli-Mélo,Food
35099,"Jam, marmalade or spread",Jam
36186,cantaloups,cantaloups
40041,Soap,Soap
5152,Whipped peanut butter,Peanut Butter
42117,Pâté with frozen braised beef,P�
16636,Pasta,Pasta
42811,Refrigerated Juice Mix - Tropics - See Varieties In-store,Juices
35505,Coffee in K-Cup buckets - President's choice - See in-store variety,Coffee
47242,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds,Underprint
44643,Instant coffee - rich,Coffee
19151,Coffee drink,Coffee
9076,Small Red Potatoes - Quebec - Canada # 1 - Ordinary Price: $ 2.99,Potatoes
34445,Cookies - Normandy - See Varieties in store,Cookies
19677,Capocollo,Capocollo
37216,Pork for Chinese melting,Pork
43379,Assorted licorice,Assorted
26749,Instant noodles,Herbs
17923,Risotto - Express Bistro - View Varieties in store,Risotto
38087,Organic Nantes Carrots - Quebec - * Bonus 15 Points M, Carrots
5194,"Cereal - NESQUIK - Save $ 1 - * $ 4.99 without a coupon - 1 coupon limit by purchase, by customer",Cereal
32110,Portions of frozen salmon,Fish
21267,Ice Coffee Syrup - Ice Java, Coffee 
39001,Cheese - Cheddar - Limit of 4 - $ 4.49 per additional item,Cheese
28175,Mastery,Mastery
4256,Coffee in K-Cup buckets - K-CUPS,Coffee
1065,Antipersporific or Deodorant - Speed Stick - View Varieties in-store,Deodorant
27690,Carrots - Canada and / or Quebec - Canada No. 1,Carrots
45251,SOCKEYE SALON FILLET WILD,SOCKEYE
11574,Pâté - See Varieties in store,Pâté
41165,Chips - Poppables - View varieties in store,Chips
8460,Sparkling water - see varieties in store,Water
30043,Cookie dough,Cookies
43028,Hazelnut spreads and chocolate - * Bonus 25 points M for purchase of 2,Spread
6187,Red wine,Wine
44292,Refrigerated dessert - See in store varieties,Dessert
4264,Underwinds U,Underwinds
44904,Dog Food - Kibbles'N Bits,Dog Food
276,Plastic Film - Molding Pelli,Plastic Film
28842,Oranges with leaves - from Spain,Orange
4562,mandarins,mandarins
23532,Snack,Snacks
28656,Jelly - see varieties in store,Jelly
11647,Cleaner - See Varieties In stock,Cleaner
38491,Energy Supplement - Super Energex,Energy Supplement
7677,"Chips - Saturday 2 and Sunday, February 3rd only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds",Chips
47272,Jelly powder,Jelly
40743,Quiche,Quiche
33720,Frozen Fruit - Europe's Best - See in store varieties,Frozen Fruit
23744,fresh pasta stuffed,Pasta
46208,Cheese - Unnamed - See Varieties in Store - Limit of 4 - $ 5.49 per additional item,Cheese
32287,Frozen Pizza - Chicago Style,Frozen Pizza
22292,Peanut Butter - Creamy - Saturday 29 and Sunday 30 September alone - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit,Peanut Butter
1822,Red beans (canned),Beans
3865,Frozen Smoked Atlantic Salmon,Fish
21293,Wax,Wax
16450,Dog Food - Dog Chow - See Varieties In Store,Dog Food
45581,"Refrigerated orange juice, with pulps - Simply - Saturday, June 16th Only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit",Juices
10580,Frozen breast breast croquettes - premium - Buy 2 and get the third third,Frozen Chicken
1151,Frozen Breaded Chicken Chest Fries - Pub Style,Frozen Chicken 
9024,Wiper - Unnamed,Wiper
18531,Coconut water,Water 
35226,Cookies,Cookies
39605,Partially skimmed milk 2% - Purfiltre - * Bonus 20 points m,Milk
33529,Pie Pastry - François Hubert,Pastry
4152,Probiotic Greek Yogurt - See Varieties In Store,Yogurt 
45367,Lean chopped beef - save $ 2.09 / lb,Beef
24339,Mini Cucumbers - Canada, Cucumbers
15134,Cheese sticks - Ficello - Buy in-1 and get free 1 Astro original yogurt (650 or 750 g),Cheese
18660,Fondue at Parmesan,Cheese
7561,Mascara - Falsies,Personal Care
20487,Cheese - Mozzarella - Limit of 4 - $ 3.99 per additional item,Cheese
29480,Chocolate bar,Chocolate
20061,Frozen pancakes - EGGO,Frozen pancakes
31553,Tissue Paper - Pack of 6 Boxes - * Bonus 30 Points M,Tissue Paper
14780,Brownies - Two-Cock,Snacks
12442,Nasal Vaporizer - Hydrasse,Medicine
46778,Lip Balm - Baby Lips,Personal Care
36680,100% refrigerated juice mixtures - see varieties in store,Juices
4947,Mozzarella Bar,Cheese
27466,Bars - Squares with Rice Krispies,Bars
16102,Yogurt Balkan - Original,Yogurt
27999,Cheese - Morning Break,Cheese
4679,Fruit Juice - See Varieties in-store,Juices
21205,Antiperspirant - White Axis,Medicine
37561,Syrup,Syrup
27553,Glossard Dessert - Drumstick,Dessert
36459,Toothpaste - MaxFris - See in store varieties,Toothpaste
17756,Cream cheese icing - Philadelphia,Cream
790,Refrigerated lemonade,Lemonade
11217,Granola Bars - President's Choice - See Varieties In-store,Bars
22588,Ground coffee,Coffee
42234,Lettuce - Duo Gourmet,Lettuce
11432,Chocolate treats - * Bonus 20 points m,Chocolate 
6141,Icy bars - see varieties in store,Ice Cream
23848,Chewing gum - See varieties in store,Chewing gum
31188,Mid-Sweet Chocolate - Baker's,Chocolate
350,red onions,Onions
15576,Creamy and light peanut butter - save 50 ¢ with a good-discount in store,Peanut Butter
22888,Water water in pellets,Water
18439,Cat Food - Elegant Medleys,Cat Food
17619,Smoked sausages coated with frozen dough - see varieties in store,Sausages
48528,Frozen Food - Slimming Kitchen - See Varieties in Store - 50% Discount,Frozen Food
31433,Antiperspirants - Stinguard,Medicine
25295,Broth with 30% less sodium - Campbell's,Medicine
14876,Green Zucchini - Quebec,Vegetables
29259,Biological raspberries - the United States,Raspberries
49202,Frozen,Frozen
45816,K-Cup bucket coffee,Coffee
23594,Frozen fruits - see varieties in store,Frozen fruits
43893,Yellow Zucchini - Mexico,Zucchini
1870,Campaign,Campaign
23458,3-layer table towels,Table towels
36425,Toothbrush - twister,Toothbrush
48848,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,Peanut Butter
30323,Organic Yellow Peppers of Serre - Canada or Mexico,Peppers
36522,Caramel spread,Spread
34457,Rice - Converted,Rice
2314,Gel air refresher - see varieties in store,Gel air refresher
46642,Condensed milk,Milk
3869,Chocolate eggs - Lindor,Egg
17338,Mashed potatoes - * bonus 25 points m with the purchase of 2,Potatoes
47990,"Fresh chicken breast boneless, trimmed",Chicken
44091,3x deodorant,Deodorant
47141,Creamy peanut butter,Peanut Butter
41158,Frozen meal - Stouffer's,Frozen meal
1374,Organic blueberries,Blueberries
2927,Chocolate - Chocolaterie des Trappist Fathers - See Varieties In store,Chocolate
33950,Instant Coffee - Rich,Coffee
19805,Shaving Gel - Satin Care,Shaving Gel
4667,CRETONS - Pack of 2 boxes,CRETONS
16625,Frozen Burgers - Gluten Free - See Varieties In-store,Frozen Burgers
46605,"K-Cup bucket coffee - save $ 1.50 - * $ 17.49 without coupon - 1 coupon limit by purchase, by customer",Coffee
7499,Biological mature - the United States or Mexico,Biological mature
41789,canola oil,Oil
23445,frizz lettuce,Lettuce
10623,Vegetable Straws - Veggie Straws,Vegetable
43568,Peeled cut carrots - United States - Category # 1,Carrots
45541,Frozen Fish Nets - Select Select - View Varieties in Store - Save $ 5,Fish
38015,Batteries - Saturday 18th and Sunday 19 August only - Limit of 4 - $ 15.19 The rest of the week or by article out of bound,Batteries
7796,Lettuce Boston Duo - Quebec,Lettuce 
5031,zucchini zucchini,Zucchini
31573,Bar - Special K,Bars
1283,Lotion,Personal Care
39046,Bean,Beans
36307,mussels,mussels
17691,Yellow Zucchini - Quebec, Zucchini
23538,Solar Care Products - Umbrella,Umbrella
12807,Crunchy peanut butter - save 50 ¢ with a good-discount in store,Peanut Butter
4605,Rutabagas - Quebec - Canada # 1 - 50% savings,Rutabagas
15086,"Soup Mix - Cup-a-Soup - Saturday, August 3 only!- limit of 4 - 4/5 $ the rest of the week or by article out of bounds",Soup Mix
30873,Frozen Yogurt - Real Cream - See Varieties In Store,Frozen Yogurt
33352,Black plums - the United States and / or Spain - Category # 1 - Ordinary price: $ 4.99,Black plums
29664,"White eggs - Category A, Gros Caliber - Saturday 11th and Sunday January 12th!- Limit of $ 2 - $ 2.29 per additional item",Egg
28849,Cheeses - P'tit Québec,Cheese
20114,Grated cheese,Cheese
18479,Frozen Tour - Duo Package,Frozen Tour
12916,Organic green zucchini - Mexico,Zucchini
9478,Mascara - Katy Kat,Personal Care
14788,Meal Set - Lunch Mate Stackers,Meal
49368,Peanut butter - crunchy - Saturday 13 and Sunday 14 October only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds,Peanut butter
4711,Biological sweet peppers - President's choice,Peppers
49590,Yogurt - Source 0%,Yogurt
33554,Cereal - Corn Flakes - See Varieties in-store - Save $ 1 In addition to the purchase of 2 products with a good-discount in store,Cereals
23991,Soup mix in sachets - see varieties in store,Soup mix in sachets
18382,Tissue Paper - Pack of 6 Boxes,Tissue Paper
6361,Sliced bread - Villaggio - Buy 2 and get free 1 packet of breads in Hamburger or Hot-Dog Villaggio (6-8 one.) Worth $ 2.99,Bread
32465,Hygienic paper - * Bonus 30 points m,Hygienic paper
46188,Chocolates - Excellence - Buy in-2 and get the third third for free,Chocolate
45916,Red Tomatoes of Organic Serre - Quebec,Tomatoes
2846,Kiwis - from Italy and / or Greece,Kiwis
2905,Taco shells,Snacks
44912,Pure Honey - The Honey Of Emilia,Honey
37658,Greek Yogurt - Oikos - See Varieties in-store,Yogurt
5077,Chocolate bars - see varieties in store,Chocolate
45815,Frozen Pastry - Toaster Strudel,Frozen Pastry
40174,Asian mix salad - Quebec,Vegetables
33880,Mounted Coffee - Mont-Royal Burn,Coffee
